"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012020";"160283";"PREFEITURA MILITAR DA ZONA SUL";"9999";"Pregão - Registro de Preço";"64661000684202181";"Objeto: Pregão Eletrônico - Aquisição de material hidráulico para manutenção dos condomínios administrados pela Prefeitura Militar da Zona Sul e atender as unidades participantes do GCALC da 1º RM.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"15/09/2021";"30/08/2021";"178600,0000"
"000012020";"784700";"HOSPITAL NAVAL DE BELEM";"9999";"Pregão - Registro de Preço";"63061004240201905";"Objeto: Pregão Eletrônico - Registrar preços de material de lavagem de tecidos de lavanderia hospitalar do HNBe.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"PA";"BELEM";"01/09/2021";"14/12/2020";"0,00"
"000012021";"927427";"CONSELHO REG. DE ENGENHARIA E AGRONOMIA - MA";"5";"Pregão";"2641508";"Objeto: Pregão Eletrônico - Aquisição de 06 (seis) veículos zero quilômetro 2021/2021 ou superior, com potência de motor igual ou superior a 102 CV, bicombustível (gasolina/álcool) e 01 (uma) caminhonete tipo pick-up; movido a combustível diesel, cabine dupla; modelo/ano 2021.";"Divulgado";"38874";"CONSELHO REG. DE ENGENHARIA E AGRONOMIA-BA";"38874";"CONSELHO REG. DE ENGENHARIA E AGRONOMIA-BA";"-3";"Inválido";"20/09/2021";"21/06/2021";"0,00"
"000012021";"110102";"SUPERINTENDENCIA REG. DE ADMIN. DA 2ª REGIAO";"5";"Pregão";"00592000157202074";"Objeto: Pregão Eletrônico - Contratação de serviços DE LIMPEZA E CONSERVAÇÃO, COM DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, COM FORNECIMENTO DE MATERIAL, com execução mediante o regime de empreitada por preço global, com disponibilização de mão de obra em regime de dedicação exclusiva, para atender às necessidades das unidades da AGU no Estado do Rio de Janeiro, circunscritas à Superintendência de Administração no Rio de Janeiro.";"Evento de Resultado de Julgame";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"RJ";"RIO DE JANEIRO";"27/09/2021";"20/08/2021";"1243472,2200"
"000012021";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"6";"Dispensa de Licitação";"60215009282202150";"Objeto: Serviço de coquetel para 300 convidados com equipe de 04 auxiliares de cozinha, 01 mêtre, 08 garçons, 02 copeiros e a coordenação do evento, incluindo entre os alimentos: salgados assados e fritos, doces, bebidas e todo o material para atender os convidados como louças, talheres, copos e demais utensílios";"Encerrado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"RR";"BOA VISTA";"08/09/2021";"";"17400,0000"
"000012021";"113602";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"5";"Pregão";"03001003631202011";"Objeto: Pregão Eletrônico - Escolha da proposta mais vantajosa para a contratação de serviços de fornecimento e instalação de cortinas painel com trilho, com substituição dos trilhos e cortinas existentes, visando à adequação das instalações do IPEA/RJ, localizado nos andares 16º ao 19º do Edifício Banco Central situado à Avenida Presidente Vargas, 730 - Centro  Rio de Janeiro-RJ, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"61201";"Instituto de Pesquisa Econômica Aplicada";"RJ";"RIO DE JANEIRO";"01/09/2021";"19/08/2021";"113978,7000"
"000012021";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE NO AC";"6";"Dispensa de Licitação";"23118000026202176";"Objeto: Aquisição de Epi (Equipamento de Proteção Individual) Máscaras, Protetores Faciais E Álcool em Gel para atendimento das Necessidades da Unidade Estadual do IBGE/Ac e suas Agências do Interior do Estado do Acre, conforme condições, quantidades e exigências estabelecidas neste instrumento.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"AC";"RIO BRANCO";"13/09/2021";"01/09/2021";"5443,8900"
"000012021";"114607";"SUPERINTENDENCIA ESTADUAL DO IBGE NO AMAPA";"6";"Dispensa de Licitação";"20693000019202171";"Objeto: Aquisição de Materiais de proteção individual para combate a COVID-19, para servidores da Unidade Estadual do IBGE no Amapá";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"AP";"MACAPA";"30/09/2021";"06/09/2021";"1818,0000"
"000012021";"114612";"SUPERINTENDENCIA ESTADUAL DO IBGE NO RN";"7";"Inexigibilidade de Licitação";"23817.108/2021-03";"Objeto: Contratação de Serviço de fornecimento de água, recepção e tratamento do esgoto, para utilização nas Agências do IBGE no Interior do estado do Rio Grande do Norte.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"RN";"NATAL";"20/09/2021";"";"17633,7600"
"000012021";"114614";"SUPERINTENDENCIA ESTADUAL IBGE PERNAMBUCO";"7";"Inexigibilidade de Licitação";"20874000195202182";"Objeto: Contratação de fornecimento de energia elétrica para atendimento das necessidades básicas de funcionamento de diversas agências do IBGE em Pernambuco, localizadas em Recife, Região metropolitana e cidades do interior do estado.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"PE";"RECIFE";"08/09/2021";"";"420099,8600"
"000012021";"120060";"ACADEMIA DA FORCA AEREA";"3";"Concorrência";"67510001482202179";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada em serviços de engenharia para realizar a reforma do alojamento dos cadetes do 4¿ Esquadrão da AFA, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"SP";"PIRASSUNUNGA";"09/09/2021";"";"7141630,4800"
"000012021";"130028";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/SE";"7";"Inexigibilidade de Licitação";"21054.003045/2021";"Objeto: Contratação de empresa para revisão programada de um ano de cinco veículos Jeep Renegade, placas RED-8G48, RED-8G50, RED-8G53, RED-8G44 e RED-8G56, em razão de garantia.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"SE";"ARACAJU";"17/09/2021";"";"1590,1000"
"000012021";"130029";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/BA";"5";"Pregão";"21012015997202095";"Objeto: Pregão Eletrônico - Escolha da proposta mais vantajosa para a contratação de empresa especializada na prestação de serviços de gerenciamento de frota, sem mão de obra exclusiva, operados por sistema informatizado e integrado, em plataforma WEB - online, através de rede credenciada pela CONTRATADA, para manutenção veicular preventiva e corretiva, socorro mecânico, serviços de borracharia, lavagem, lubrificação, troca de óleo, funilaria, pintura, guincho e serviços mecânicos de toda ordem.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"BA";"SALVADOR";"28/09/2021";"17/09/2021";"359976,5300"
"000012021";"130056";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MG";"9999";"Pregão - Registro de Preço";"21028.007897/2021";"Objeto: Pregão Eletrônico - Aquisição de MATERIAIS DE LIMPEZA, MATERIAIS DE EXPEDIENTE, GÊNEROS ALIMENTÍCIOS E MATERIAIS DE INFORMÁTICA para atender a sede do MAPA/SFA-MG e suas Unidades Técnicas em Minas Gerais.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MG";"BELO HORIZONTE";"27/09/2021";"23/09/2021";"3486,3500"
"000012021";"130069";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MA";"7";"Inexigibilidade de Licitação";"21022001767202119";"Objeto: Contratação de pessoa jurídica para prestação de serviços de pagamento do DPVAT2021 da frota de veículos pertencentes a esta SFAMA.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MA";"SAO LUIS";"22/09/2021";"";"2727,5200"
"000012021";"130093";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RR";"6";"Dispensa de Licitação";"21048000444202110";"Objeto: Aquisição de tubos para coleta de sangue de estudo soroepidemiológico do Programa Nacional de Febre Aftosa - PNEFA e da Peste Suína Clássica - PSC no Estado de Roraima.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"RR";"BOA VISTA";"08/09/2021";"";"7859,6000"
"000012021";"130095";"DISTRITO DE METEOROLOGIA DE BELEM";"7";"Inexigibilidade de Licitação";"21164000604202196";"Objeto: Fornecimento de energia elétrica as estações de São Luis, Turiaçú, Colinas, Imperatriz, Balsas, Barra do Corda, Caxias, Bacabal, Alto Parnaíba, Carolina, Chapadinha, no estado do Maranhão, durante o exercício de 2021.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"PA";"BELEM";"20/09/2021";"";"7000,0000"
"000012021";"130128";"SUPERINT.REG.DE DESENV.DA LAV.CACAUEIRA/RO";"6";"Dispensa de Licitação";"21000051482202179";"Objeto: Contratação de empresa especializada na prestação se serviços de coleta, remessa e entrega de encomendas e cargas, via terrestre, em âmbito nacional, no trecho Porto Velho-RO/Brasília-DF.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"RO";"PORTO VELHO";"06/09/2021";"";"3800,0000"
"000012021";"133083";"UNIDADE AVANCADA CONCEICAO DO ARAGUAIA";"6";"Dispensa de Licitação";"54000.027275/2021";"Objeto: Aquisição de suprimentos de informática.";"Encerrado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"PA";"CONCEICAO DO ARAGUAIA";"13/09/2021";"";"3129,0000"
"000012021";"135007";"EMBRAPA/CNPASA";"7";"Inexigibilidade de Licitação";"21194.000945/2021";"Objeto: Aquisição de Kit de genotipagem de marcadores SNP.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"TO";"PALMAS";"28/09/2021";"";"38523,7400"
"000012021";"135008";"EMBRAPA/CPAF-AP";"7";"Inexigibilidade de Licitação";"21157.000873/2021";"Objeto: Contratação de serviço de correção no controle do grupo gerador e quadro de transferência automática.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"AP";"MACAPA";"27/09/2021";"";"8250,0000"
"000012021";"135029";"EMBRAPA/CNPSO";"7";"Inexigibilidade de Licitação";"21199.002020/2021";"Objeto: Contratação de empresa para ALIENAÇÃO DE GRÃOS de Soja OGM da tecnologia Intact 2 Xtend e Xtend descartados no processo de seleção em experimentos de melhoramento de soja em área experimental da Embrapa Soja, no município de Londrina - PR, localizado na Rodovia Carlos João Strass, s/nº, acesso Orlando Amaral, Distrito de Warta, conforme especificação e avaliação, discriminados.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PR";"LONDRINA";"17/09/2021";"";"150000,0000"
"000012021";"135038";"EMBRAPA/CENARGEN";"7";"Inexigibilidade de Licitação";"21195.023072021";"Objeto: Serviço de Genotipagem de SNPs de bovinos (Polimorfismos de Base Individual) com o chip GGP bovine 100K, contendo aproximadamente 100.000 SNPs.contendo aproximadamente 100.000 SNPs distribuídos homogeneamente pelo genoma de Bos taurus (1 unidade corresponde a genotipagem de 1 animal)";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"DF";"BRASILIA";"01/09/2021";"";"87360,0000"
"000012021";"135039";"EMBRAPA/CPAC";"7";"Inexigibilidade de Licitação";"21167.001691/2021";"Objeto: Aquisição de Kit de Consumíveis para Uso em Cromatógrafo da marca shimatzu pertencente à Embrapa Cerrados";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"DF";"BRASILIA";"20/09/2021";"";"20514,3700"
"000012021";"135050";"EMBRAPA/CNPM";"7";"Inexigibilidade de Licitação";"21190.000614/2021";"Objeto: Contratação do serviço de manutenção de licenças dos softwares ArcGIS, sem acréscimo de funcionalidade, para a Embrapa Territorial, conforme demais detalhamentos constantes na Solicitação de Compra e Serviço nº 3562 (5850178), Termo de Referência (5850346) e Justificativa Técnica Sei 5936043, ao processo Sei 21190.000614/2021-08.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"SP";"CAMPINAS";"28/09/2021";"";"170058,8600"
"000012021";"135476";"CONAB SEDE SUREG PARAIBA";"5";"Pregão";"21221000666202095";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em Engenharia de Segurança, Medicina do Trabalho e de Saúde Ocupacional, de modo a elaborar, cumprir, atualizar, coordenar e executar o Programa de Prevenção de Riscos Ambientais  PPRA, Laudo Técnico de Condições Ambientais do Trabalho  LTCAT e o Programa de Controle Médico e Saúde Ocupacional  PCMSO, na CONAB/PB. Superintendência Regional da Conab na Paraíba, nas Unidades Armazenadoras localizadas em João Pessoa, Campina Grande, Pat";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"PB";"JOAO PESSOA";"02/09/2021";"20/07/2021";"0,00"
"000012021";"152756";"INST. FED. DO RN / CAMPUS PARNAMIRIM";"6";"Dispensa de Licitação";"23424001432202195";"Objeto: Contratação de empresa especializada para realização do serviço de manutenção corretiva e preventiva, com fornecimento de peças, de 2 nobreaks de grande porte do IFRN - Campus Parnamirim.";"Encerrado";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"PARNAMIRIM";"02/09/2021";"";"8600,0000"
"000012021";"152757";"INSTITUTO FEDERAL DO RN - CAMPUS NOVA CRUZ";"6";"Dispensa de Licitação";"23426001156202145";"Objeto: Contratação do Banco do Brasil S/A para prestação de serviços de emissão e administração de Cartão BB Pesquisa a ser utilizado pelos pesquisadores/extensionistas, servidores do IFRN.";"Encerrado";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"NOVA CRUZ";"29/09/2021";"";"1500,0000"
"000012021";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"2";"Tomada de Preços";"017300/2018-96";"Objeto: Contratação de Reforma do Auditório da Faculdade de Economia, Administração, Atuárias e Contabilidade da Universidade Federal do Ceará - Campus do Benfica em Fortaleza/CE";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"CE";"FORTALEZA";"20/09/2021";"";"549991,3000"
"000012021";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"9999";"Pregão - Registro de Preço";"23070.001100/2021";"Objeto: Pregão Eletrônico - Registro de Preços para aquisição com fornecimento parcelado de materiais de expediente, tais como: caderno, calculadora, grampeador, lápis, etc.";"Publicado";"26000";"Ministério da Educação";"26235";"Universidade Federal de Goiás";"GO";"GOIANIA";"03/09/2021";"09/06/2021";"288,0000"
"000012021";"153132";"DECANATO DO CENTRO DE C JUR E ECONOM. DA UFRJ";"7";"Inexigibilidade de Licitação";"23079227290202161";"Objeto: Pagamento de anuidade para a Associação Nacional de Ensino e Pesquisa do Campo de Públicas (ANEPCP), de interesse do curso de Gestão Pública para o Desenvolvimento Econômico e Social (GPDES) da UFRJ.";"Encerrado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"30/09/2021";"";"500,0000"
"000012021";"153262";"IMPRENSA UNIVERSITARIA/UFMG";"9999";"Pregão - Registro de Preço";"23072209033202116";"Objeto: Pregão Eletrônico - Implantação de Registro de Preços e sua posterior implementação para aquisição de serviços gráficos de corte, vinco, aplicação de hot stamping, laminação, plastificação e acabamentos gráficos diversos, bem como aquisição de facas para corte e vinco e clichês para relevo seco e hot stamping, destinados à Imprensa Universitária da Universidade Federal de Minas Gerais/UFMG, visando atendimento às demandas administrativas e acadêmicas, pelo período de 12 (doze) meses.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"03/09/2021";"26/08/2021";"5100,0000"
"000012021";"153276";"ESCOLA DE BELAS ARTES/UFMG";"9999";"Pregão - Registro de Preço";"23072226222202145";"Objeto: Pregão Eletrônico - Ferramentas e Insumos de Oficina.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"27/09/2021";"27/09/2021";"0,00"
"000012021";"153277";"ESCOLA DE CIENCIA DA INFORMACAO/UFMG";"7";"Inexigibilidade de Licitação";"23072250428202196";"Objeto: Inscrição em evento";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"30/09/2021";"";"200,0000"
"000012021";"153278";"ESCOLA EDUCACAO FISICA FISIOT.TERAP.OCUP/UFMG";"9999";"Pregão - Registro de Preço";"23072.208622/2021";"Objeto: Pregão Eletrônico - Aquisição Parcelada de Material Químico para Piscinas.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"01/09/2021";"24/08/2021";"7344,0000"
"000012021";"153280";"ESCOLA DE ENGENHARIA/UFMG";"9999";"Pregão - Registro de Preço";"23072.222296/2021";"Objeto: Pregão Eletrônico - Aquisição de materiais eletroeletrônicos e ferramentas para Escola de Engenharia da UFMG.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"03/09/2021";"12/08/2021";"27780,0000"
"000012021";"153290";"FACULDADE DE ODONTOLOGIA/UFMG";"9999";"Pregão - Registro de Preço";"23072220141202131";"Objeto: Pregão Eletrônico - Constitui objeto desta licitação a implantação do Registro de Preços e sua posterior implementação para aquisição parcelada de Materiais de consumo Hospitalar e Laboratorial, de acordo com a descrição/quantitativos estabelecidos no Anexo I do Termo de Referência, neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"27/09/2021";"29/07/2021";"130,0000"
"000012021";"154080";"UNIVERSIDADE FEDERAL DE RORAIMA";"9999";"Pregão - Registro de Preço";"23129000741202108";"Objeto: Pregão Eletrônico - Contratação de serviços de locação, montagem, desmontagem e operação de som, iluminação, equipe de brigadistas, serviço de transmissão, palco, camarim, tendas, climatizadores, carreta palco e painel de led para atender as demandas logísticas da Universidade Federal de Roraima  UFRR,";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26250";"Universidade Federal de Roraima";"RR";"BOA VISTA";"28/09/2021";"02/09/2021";"62700,0000"
"000012021";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"2";"Tomada de Preços";"23101000840202172";"Objeto: Contratação de empresa especializada na prestação de serviços contínuos de acompanhamento e manutenção do pedido de patentes( ativos materiais) da UFT. '' PROCESSO PARA PRODUÇÃO DE MONOSSACARIDIOS FERMENTESCIVEIS A PARTIR DE QUINTINA E/OU POR HIDROLISE QUIMICA E/OU ENZIMATICA E SEUS USOS' atualmente já depositados nas fases nacionais, Estados Unidos, Japão e China.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"TO";"PALMAS";"27/09/2021";"";"112481,2900"
"000012021";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"5";"Pregão";"23101001070202185";"Objeto: Pregão Eletrônico - Contratação de Serviços Continuados de Pessoa Jurídica Especializada no Fornecimento de Mão de Obra Terceirizada de Apoio Técnico Operacional em Regime de Dedicação Exclusiva, com fornecimento de Materiais, aos Campi, Reitoria e Unidades de Pesquisa Experimentais da Fundação Universidade Federal do Tocantins.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"TO";"PALMAS";"28/09/2021";"30/08/2021";"2263999,0800"
"000012021";"154701";"INST. FED. PIAUI/CAMPUS OEIRAS";"7";"Inexigibilidade de Licitação";"23184000535202116";"Objeto: Contratação de pessoa jurídica para curso de capacitação de gestão e fiscalização de contratos para os servidores do IFPI Campus Oeiras Rônio Rodrigues Miranda Barros e João Paulo";"Encerrado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"OEIRAS";"24/09/2021";"";"1800,0000"
"000012021";"154704";"INST. FED. PIAUI/CAMPUS SAO JOAO DO PIAUI";"7";"Inexigibilidade de Licitação";"38056454000157";"Objeto: A presente inexibilidade de licitação tem por objeto a contratação de empresa especializada para realização de curso voltado à gestão e fiscalização contratual, a fim de atender às necessidades do Instituto Federal de Educação, Ciência e Tecnologia do Piauí  Campus São João do Piauí na capacitação de seus servidor.";"Encerrado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"SAO JOAO DO PIAUI";"24/09/2021";"";"1800,0000"
"000012021";"154705";"INST. FED. PIAUI/CAMPUS PEDRO II";"7";"Inexigibilidade de Licitação";"23185.000732/2021";"Objeto: Contratação de curso de capacitação - Direto ao ponto - A Gestão e Fiscalização Contratual no Atual Regime e na Nova Lei de Licitações, a fim de atender às necessidades do Instituto Federal de Educação, Ciência e Tecnologia do Piauí  Campus PEDRO II na capacitação de seus servidores";"Encerrado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"PEDRO II";"28/09/2021";"";"1800,0000"
"000012021";"154854";"IFMA/CAMPUS GRAJAU";"6";"Dispensa de Licitação";"23249023421202134";"Objeto: Contratação de serviços gráficos para confecção de 200 (duzentas) cadernetas personalizadas com a logomarca do IFMA-Campus Grajaú para compor kits escolares destinados a premiar equipes de alunos que participam de projetos de extensão e de ensino da instituição.";"Encerrado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"GRAJAU";"17/09/2021";"";"3500,0000"
"000012021";"155018";"HOSPITAL UNIVERSITARIO GETULIO VARGAS";"7";"Inexigibilidade de Licitação";"23531003435202146";"Objeto: Em cumprimento ao Despacho Decisório - SEI 64(15842871), realiza 'Contratação de inscrição no curso ACLS (Advanced Cardiovascular Life Support ou ADVANCED CARDIAC LIFE SUPPORT) ou Suporte Avançado de Vida em Cardiologia em datas a serem definidas conforme as especificações descritas posteriormente -Carga Horária:16h, Número de Vagas a serem atendidas: 5 profissionais, em favor de CNPJ 18.029.867/0001-35-CUREM CURSOS DE URGENCIA E EMERGENCIA E EDITORA LTDA.";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"AM";"MANAUS";"14/09/2021";"";"7950,0000"
"000012021";"155207";"INST. FED. PIAUI/CAMPUS CAMPO MAIOR";"7";"Inexigibilidade de Licitação";"23188000307202106";"Objeto: Contratação de empresa para a capacitação de 2(Dois) servidores do Instituto Federal do Piauí - Campus Campo Maior. Curso online Direto ao ponto: a Gestão e Fiscalização Contratual Atual Regime e na Nova Lei de Licitações";"Publicado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"CAMPO MAIOR";"28/09/2021";"";"1800,0000"
"000012021";"155214";"INST. FED. PIAUI/CAMPUS COCAL";"7";"Inexigibilidade de Licitação";"23183.000433/2021";"Objeto: Pagamento de duas inscrições no Curso de Capacitação 'Direto ao Ponto: A Gestão e fiscalização Contratual no Atual Regime e na Nova Lei de Licitações, a ser realizado pela empresa PORTAL L&C CURSOS E CAPACITAÇÃO LTDA, CNPJ 38.056.454/0001-57,";"Publicado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"COCAL";"27/09/2021";"";"1800,0000"
"000012021";"155624";"COLEGIO PEDRO II - CAMPUS HUMAITA I";"9999";"Pregão - Registro de Preço";"23775000071202007";"Objeto: Pregão Eletrônico - Contratação de serviços de apoio administrativo, através de postos de cozinheiro 44 horas semanais, de segunda-feira à sábado, para atender ao Colégio Pedro II  Campus Humaitá I e demais órgãos e entidades participantes, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"20/09/2021";"09/02/2021";"1662576,0000"
"000012021";"155626";"COLEGIO PEDRO II - CAMPUS REALENGO I";"9999";"Pregão - Registro de Preço";"23784000075202159";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para elaboração de Projeto de Acessibilidade, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"22/09/2021";"31/08/2021";"39347,2300"
"000012021";"155884";"INST.FED.BAIANO / CAMPUS ITABERABA";"2";"Tomada de Preços";"23805250729202106";"Objeto: Contratação de empresa especializada na execução de obras de engenharia para construção de piso de concreto e demais especificações para implantação de uma quadra descoberta na unidade de Itaberaba, exigências estabelecidas neste Projeto Básico e seus respectivos anexos.";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"ITABERABA";"10/09/2021";"";"159723,7400"
"000012021";"158009";"INST. FED. DO PARANA/REITORIA";"1";"Convite";"23411006780202106";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada para execução de obra de Acessibilidade - Estacionamento, Drenagem e Iluminação para o IFPR Campus Cascavel, conforme condições, quantidades e exigências estabelecidas o Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"CURITIBA";"24/09/2021";"";"312404,8800"
"000012021";"158009";"INST. FED. DO PARANA/REITORIA";"2";"Tomada de Preços";"23411006907202189";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada para execução de obra de construção de remanescente do bloco didático do Campus Londrina do Instituto Federal do Paraná, conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"CURITIBA";"29/09/2021";"";"991198,5200"
"000012021";"158136";"INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO";"7";"Inexigibilidade de Licitação";"23294010038202171";"Objeto: Contratação da empresa NP TREINAMENTO E CURSOS LTDA para ministrar, remotamente, o curso 'Como licitar e Contratar sob a égide da nova lei de licitações - 14.133/2021', para 40 pessoas, no período de 20 a 23/09/2021, com carga horária total de 20 h.";"Anulação";"26000";"Ministério da Educação";"26418";"Instituto Federal de Educação, Ciência e T";"PE";"RECIFE";"16/09/2021";"";"26500,0000"
"000012021";"158150";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA";"9999";"Pregão - Registro de Preço";"23228000787202183";"Objeto: Pregão Eletrônico - Registro de preços para compra de material e insumo de proteção individual - RPI e ferramentas diversas em atendimento à reitoria e Campi do Ifap.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26426";"Instituto Federal de Educação, Ciência e T";"AP";"MACAPA";"23/09/2021";"15/09/2021";"50,0000"
