"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012020";"130032";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/GO";"6";"Dispensa de Licitação";"21005000518202025";"Objeto: Aquisição de Água Mineral";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"GO";"GOIANIA";"31/07/2020";"27/07/2020";"5936,0000"
"000012020";"130057";"DISTRITO DE METEOROLOGIA DE B.HORIZONTE";"6";"Dispensa de Licitação";"21170000175202097";"Objeto: Contratação de empresa para prestar serviços de desinsetização, descupinização, desratização e dedetização com microencapsulado para combate a escorpiões (eliminação de baratas, traças, formigas, cupins, ratos e escorpiões) na sede do 5º DISME, em duas etapas, semestrais para combate a cupim de solo e demais pragas (escorpiões, baratas, traças, formigas e ratos).";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MG";"BELO HORIZONTE";"29/07/2020";"";"1880,0000"
"000012020";"130077";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MT";"9999";"Pregão - Registro de Preço";"21024008502201907";"Objeto: Pregão Eletrônico - IRP para registro de preços, do tipo menor preço por ITEM, para futura e eventual aquisição de materiais de consumo, para atender as demandas da Superintendência Federal de agricultura, Pecuária e Abastecimento de Mato Grosso  SFA/MT.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MT";"VARZEA GRANDE";"29/07/2020";"09/06/2020";"47498,0000"
"000012020";"130240";"EMBRAPA/CNAT";"6";"Dispensa de Licitação";"21173.000114/2020";"Objeto: Assinatura de uma licença, pelo período de 12 (doze) meses para acesso à ferramenta de pesquisas de preços praticados pela Administração Pública, com sistema de pesquisas baseado em resultados de licitações adjudicadas e homologadas.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"AL";"MACEIO";"20/07/2020";"";"8700,0000"
"000012020";"133083";"UNIDADE AVANCADA CONCEICAO DO ARAGUAIA";"6";"Dispensa de Licitação";"54600.055071/020-";"Objeto: Assistência técnica na manutenção e conservação de aparelhos de informática.";"Encerrado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"PA";"CONCEICAO DO ARAGUAIA";"13/07/2020";"";"4717,0000"
"000012020";"135018";"EMBRAPA/CPAP";"7";"Inexigibilidade de Licitação";"21191.000148/2020";"Objeto: Contratação de empresa especializada para prestação de serviços de internet, com a denominação de PROVEDOR DE ACESSO À REDE MUNDIAL DE COMPUTADORES (INTERNET), para a Fazenda Nhumirim, com alta disponibilidade de serviços Via Rádio de alta frequência de 2.4Ghz a 5.8Ghz, com equipamentos licenciados e homologados pela ANATEL.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"MS";"CORUMBA";"27/07/2020";"";"49723,7200"
"000012020";"135042";"EMBRAPA/UEP/RECIFE";"6";"Dispensa de Licitação";"21201001126202067";"Objeto: Aquisição parcelada de 350 unidades de água mineral acondicionada em garrafões contendo 20 litros cada (somente o líquido) com troca de vasilhame durante o exercício de 2020";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PE";"RECIFE";"01/07/2020";"";"1848,0000"
"000012020";"135115";"CONAB SEDE SUREG CEARA";"5";"Pregão";"21204000084201983";"Objeto: Pregão Eletrônico - Seleção de proposta mais vantajosa para a aquisição de água mineral sem gás, acondicionada em garrafões de 20 litros, em sistema de comodato dos vasilhames à CONAB, conforme especificações, quantidades, exigências e condições estabelecidas no Termo de Referência, anexo I do Edital disponibilizado.";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"CE";"FORTALEZA";"17/07/2020";"09/07/2020";"10788,0000"
"000012020";"135476";"CONAB SEDE SUREG PARAIBA";"5";"Pregão";"21221000187201935";"Objeto: Pregão Eletrônico - Contratação de Entidade Sem Fins Lucrativos  ESFL, inscrita e aprovada no Cadastro Nacional de Aprendizagem, para recrutar, selecionar, preparar, capacitar e encaminhar aprendizes à Superintendência Regional da Conab na Paraíba, conforme especificações estabelecidas no Termo de Referência  Anexo I.";"Evento de Suspensão Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"PB";"JOAO PESSOA";"01/07/2020";"19/06/2020";"0,00"
"000012020";"152495";"INST.FED.DO PARA/CAMPUS OBIDOS";"7";"Inexigibilidade de Licitação";"23051013440202053";"Objeto: Solicitação de pagamento do licenciamento anual de veículo-exercício 2019: caminhonete placa OTV-2136, marca: MMC/L200 TRITON GL D, ano/MOD: 2014/2015, cor branca, em posse do Instituto Federal de Educação, Ciência e Tecnologia do Pará Campus Óbidos.";"Retificação";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"OBIDOS";"17/07/2020";"";"5,7600"
"000012020";"152496";"INST.FED.DO PARA/CAMPUS PARAUAPEBAS";"9999";"Pregão - Registro de Preço";"23051011387202081";"Objeto: Pregão Eletrônico - Aquisição de equipamentos industriais, a fim de atender as demandas dos laboratórios do Instituto Federal do Pará  IFPA/Campus Parauapebas";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"PARAUAPEBAS";"27/07/2020";"15/07/2020";"113,0000"
"000012020";"152756";"INST. FED. DO RN / CAMPUS PARNAMIRIM";"9999";"Pregão - Registro de Preço";"23424000844202027";"Objeto: Pregão Eletrônico - Aquisição de materiais pedagógicos de tecnologia assistiva destinado aos atendimentos dos alunos com deficiências ( PcD) do Campus IFRN Parnamirim, conforme condições, quantidades e exigências estabelecidas no Termo de Referência.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"PARNAMIRIM";"10/07/2020";"01/07/2020";"3061,5000"
"000012020";"152800";"INST.FED.DE ALAGOAS/CAMPUS PENEDO";"7";"Inexigibilidade de Licitação";"23041025059202081";"Objeto: Contratação de empresa para abastecimento de água e coleta de esgoto.";"Publicado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"PENEDO";"22/07/2020";"";"36000,0000"
"000012020";"152803";"INST.FED.DE ALAGOAS/CAMPUS MURICI";"6";"Dispensa de Licitação";"23041014739202070";"Objeto: Aquisição de Película de Proteção Solar.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"MURICI";"06/07/2020";"";"10860,0000"
"000012020";"153036";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"9999";"Pregão - Registro de Preço";"23086000720202020";"Objeto: Pregão Eletrônico - Contratação de empresa especializada (sociedade seguradora) para fornecimento de seguro contra acidentes pessoais para suprir as necessidades dos discentes da UFVJM";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26255";"Universidade Federal dos Vales do Jequitinhon";"MG";"DIAMANTINA";"24/07/2020";"15/07/2020";"29251,2000"
"000012020";"153038";"UNIVERSIDADE FEDERAL DA BAHIA";"7";"Inexigibilidade de Licitação";"23066014047202043";"Objeto: Locação de software serviço de licença de uso do Sistema APOL para a continuidade das atividades de gerenciamento de marcas e patentes da UFBA no software, realizado pelo Núcleo de Inovação Tecnólogica da PROPCI.";"Encerrado";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"31/07/2020";"";"14367,8100"
"000012020";"153073";"CENTRO DE CIENCIAS AGRARIAS DA UFPB";"9999";"Pregão - Registro de Preço";"23074018452202058";"Objeto: Pregão Eletrônico - Registro de preços para eventual aquisição de MATERIAL DE CONSUMO (REAGENTES E MATERIAIS DE LABORATÓRIO), para atender as demandas do Hospital Universitário Veterinário - HV e dos diversos setores do CCA/UFPB e Órgãos Participantes, conforme condições, quantidades e exigências estabelecidas em edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"AREIA";"31/07/2020";"06/07/2020";"5090,0000"
"000012020";"153283";"FACULDADE DE CIENCIAS ECONOMICAS/UFMG";"7";"Inexigibilidade de Licitação";"23072215899202077";"Objeto: Contratação de serviços para manutenção corretiva de software.";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"13/07/2020";"";"500,0000"
"000012020";"154078";"EDITORA UNIVERSIDADE DE BRASILIA - EDU";"7";"Inexigibilidade de Licitação";"PROPOSTA S/N";"Objeto: Aquisição de licenciamento de livros";"Publicado";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"DF";"BRASILIA";"08/07/2020";"";"1100,0000"
"000012020";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"2";"Tomada de Preços";"23101008303201956";"Objeto: Instalação de religador trifásico de 34,5 kV (kilo Volts), na Escola de Medicina Veterinária e Zootecnia (EMVZ) do Câmpus de Araguaína da Universidade Federal do Tocantins (UFT), contando com a reposição e/ou substituição integral de peças, materiais e equipamentos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"TO";"PALMAS";"31/07/2020";"";"119552,2000"
"000012020";"154502";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"9999";"Pregão - Registro de Preço";"23005014390201979";"Objeto: Pregão Eletrônico - Aquisição de Materiais Químicos, Biológicos, Laboratoriais e Hospitalares para atender às demandas de Projetos da UFGD.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26350";"Fundação Universidade Federal da Grande Dou";"MS";"DOURADOS";"02/07/2020";"26/05/2020";"199,0000"
"000012020";"154581";"INST.FED.BAIANO / CAMPUS TEIXEIRA DE FREITAS";"9999";"Pregão - Registro de Preço";"23334250001202089";"Objeto: Pregão Eletrônico - Escolha da proposta mais vantajosa para eventual aquisição de Salas de Aulas e Laboratórios Modulares para atender a demanda do Curso Superior em Engenharia Agronômica do IF Baiano  Campus Teixeira de Freitas.";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"TEIXEIRA DE FREITAS";"20/07/2020";"20/03/2020";"772000,0000"
"000012020";"154673";"INST.FED.DO PARANA/CAMPUS CASCAVEL";"3";"Concorrência";"2341100794201923";"Objeto: Concessão de uso de espaço físico destinada à exploração de serviços de lanchonete/cantina nas instalações do IFPR  Campus Cascavel, situado à Avenida das Pombas, 2020 - Bairro Floresta - Cascavel PR.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"CASCAVEL";"01/07/2020";"";"111,6400"
"000012020";"154706";"IF CATARINENSE - CAMPUS BRUSQUE";"9999";"Pregão - Registro de Preço";"23514000455202092";"Objeto: Pregão Eletrônico - Eventual Aquisição de Materiais Laboratoriais e Reagentes para o Instituto Federal Catarinense Campus Brusque e órgãos participantes.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26422";"Instituto Federal de Educação, Ciência e T";"SC";"BRUSQUE";"29/07/2020";"05/06/2020";"7600,0000"
"000012020";"154838";"INST FED RN / CAMPUS CEARA-MIRIM";"5";"Pregão";"23516000261202077";"Objeto: Pregão Eletrônico - Contratação de serviços de terceirização (conservação e limpeza) para o campus Ceará-Mirim do IFRN, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"CEARA-MIRIM";"21/07/2020";"18/05/2020";"342561,6000"
"000012020";"154852";"UTFPR CAMPUS SANTA HELENA";"7";"Inexigibilidade de Licitação";"23064019695202014";"Objeto: Realização da capacitação para os membros da Comissão Permanente de Promoção de saúde Metal e Qualidade de Vida.";"Encerrado";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"PR";"SANTA HELENA";"10/07/2020";"";"12000,0000"
"000012020";"154862";"UNIV.FED. RURAL DO SEMI-ARIDO CAMP.CARAUBAS";"7";"Inexigibilidade de Licitação";"23091006147202091";"Objeto: Pagamento de taxa de inscrição para a servidora docente Italla Medeiros Bezerra no Curso Básico de Simulação Fluidodinâmica com Ansys, que ocorrerá em plataforma digital, organizado pela empresa Engineering Simulation and Scientific Software LTDA.  ESSS. CNPJ: 00.796.437/0001-83.";"Publicado";"26000";"Ministério da Educação";"26264";"Universidade Federal Rural do Semi-Árido";"RN";"CARAUBAS";"23/07/2020";"";"600,0000"
"000012020";"155010";"HOSPITAL UNIVERSITARIO DA UFMA";"9999";"Pregão - Registro de Preço";"23523025115201921";"Objeto: Pregão Eletrônico - Para aquisição de material de consumo tipo (MATERIAIS DIVERSOS DE USO EM CENTRAL DE MATERIAIS ESTERILIZADOS, COM A CESSÃO DE EQUIPAMENTOS EM REGIME DE COMODATO), CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES DO ITEM 3 DO TERMO DE REFERÊNCIA  Anexo I.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"MA";"SAO LUIS";"24/07/2020";"30/01/2020";"0,00"
"000012020";"155018";"HOSPITAL UNIVERSITARIO GETULIO VARGAS";"5";"Pregão";"23531010916201993";"Objeto: Pregão Eletrônico - Contratação de Serviços com regime de dedicação exclusiva de Mão de Obra para prestação de serviços contínuos de fornecimento de alimentação balanceada nutricionalmente e transportada para as dependências do Hospital Universitário Getúlio Vargas da Fundação Universidade do Amazonas, contemplando ainda o preparo e comercialização de refeições para colaboradores do HUGV-Ufam pagantes autorizados (servidores públicos, empregados públicos e terceirizados).";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"AM";"MANAUS";"13/07/2020";"30/04/2020";"3109394,4000"
"000012020";"155081";"IFFAR - CAMPUS SANTO ANGELO";"9999";"Pregão - Registro de Preço";"23719000086202031";"Objeto: Pregão Eletrônico - Contratação de serviços de fornecimento de refeições prontas (almoço e lanche), a serem servidas para os alunos do Instituto Federal Farroupilha Campus Santo Ângelo e órgãos participantes, conforme condições, quantidades e exigências estabelecidas neste edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26420";"Instituto Federal de Educação, Ciência e T";"RS";"SANTO ANGELO";"27/07/2020";"14/07/2020";"328300,0000"
"000012020";"155230";"INST.FED.MINAS GERAIS/CAMPUS OURO BRANCO";"9999";"Pregão - Registro de Preço";"23712000339202037";"Objeto: Pregão Eletrônico - Registro de Preço para aquisição de materiais de manutenção destinados aos campi Ouro Branco e Conselheiro Lafaiete do IFMG.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"OURO BRANCO";"02/07/2020";"01/07/2020";"506,4000"
"000012020";"155422";"IFAM - CAMPUS MANACAPURU";"6";"Dispensa de Licitação";"23706000249202068";"Objeto: Contratação de empresa para renovação das licenças de antivírus para o campus Manacapuru, para suprir as necessidades do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM - Campus Avançado Manacapuru, nas especificações e quantidades relacionadas neste Termo de Referência.";"Encerrado";"26000";"Ministério da Educação";"26403";"Instituto Federal de Educação, Ciência e T";"AM";"MANACAPURU";"08/07/2020";"";"14968,8000"
"000012020";"155591";"INST FED SUDESTE DE MG/CAMPUS MANHUACU";"9999";"Pregão - Registro de Preço";"23773000196202049";"Objeto: Pregão Eletrônico - Registro de preços para eventual aquisição de Café.";"Publicado";"26000";"Ministério da Educação";"26411";"Instituto Federal de Educação, Ciência e T";"MG";"MANHUACU";"21/07/2020";"17/07/2020";"31050,0000"
"000012020";"155630";"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO I";"7";"Inexigibilidade de Licitação";"23777000133202052";"Objeto: Capacitação de servidores no minicurso: Contratações Públicas em tempo de Pandemia. Evento à distância realizado no dia 13 de julho de 2020, das 14h às 18h. Servidores participantes: Rejane Mendes Duran Dirques Cavalcante, Clarissa Fernanda Correa da Silva, Danielle Rosa Maria de Albuquerque, Igor Ferreira de Oliveira, Priscielem Paola Tomé de Paula, Priscilla Azevedo Brasiliano e Sandra Porto Santos Ferreira.";"Publicado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"10/07/2020";"";"2100,0000"
"000012020";"155821";"INST.FED.BAIANO / CAMPUS SERRINHA";"7";"Inexigibilidade de Licitação";"23790250476202098";"Objeto: Contratação de empresa para prestação de serviço de capacitação profissional da servidora Fabia Fernanda Moura Ferreira  SIAPE: 3077223, lotada no Instituto Federal de Educação, Ciência e Tecnologia Baiano  Campus Serrinha";"Encerrado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"SERRINHA";"22/07/2020";"";"966,0000"
"000012020";"155884";"INST.FED.BAIANO / CAMPUS ITABERABA";"7";"Inexigibilidade de Licitação";"23805250529202064";"Objeto: Contratação de serviço telefônico fixo comutado - assinatura mensal STFC";"Encerrado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"ITABERABA";"20/07/2020";"";"3517,6800"
"000012020";"155941";"INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE";"5";"Pregão";"23228000053202013";"Objeto: Pregão Eletrônico - Concessão (mediante a realização licitação do tipo Menor Preço Global por Item, na modalidade de Pregão Eletrônico) de uso, a título oneroso, de espaço físico situado no IFAP  Campus Porto Grande, destinado à instalação de lanchonete/cantina, com a finalidade de exploração exclusiva de preparo e venda de refeições e lancheria.";"Publicado";"26000";"Ministério da Educação";"26426";"Instituto Federal de Educação, Ciência e T";"AP";"PORTO GRANDE";"31/07/2020";"14/07/2020";"58,9000"
"000012020";"156102";"INST.FED.DO PARA/CAMPUS CAMETA";"7";"Inexigibilidade de Licitação";"23051000825202086";"Objeto: Contratação de empresa especializada na prestação de serviços de travessia de balsa, no trecho Cametá/Carapajó, e vice-versa.";"Publicado";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"CAMETA";"29/07/2020";"";"54400,0000"
"000012020";"156154";"INST. FED. DO PARANA/CAMPUS PINHAIS";"6";"Dispensa de Licitação";"23411008139202017";"Objeto: O presente Termo de Referência tem por objetivo a aquisição de kits de alimentação a serem distribuídos aos alunos do IFPR - Campus Pinhais, conforme estudo de viabilidade para execução do Programa Nacional de Alimentação Escolar (PNAE) durante a pandemia do novo coronavírus, o qual encontra-se instruídos aos autos do Processo Administrativo 23411.005682/2020-62.";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"PINHAIS";"30/07/2020";"";"6148,8000"
"000012020";"156678";"UNIVERSIDADE FEDERAL DE JATAI";"9999";"Pregão - Registro de Preço";"23070015960201964";"Objeto: Pregão Eletrônico - Aquisição parcela de máquinas; ferramentas; lubrificantes; e materiais para manutenção de bens.";"Evento de Alteração Publicad";"26000";"Ministério da Educação";"26453";"Universidade Federal de Jataí";"GO";"JATAI";"10/07/2020";"09/06/2020";"664,2500"
