"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012019";"120634";"GRUPAMENTO DE APOIO DE BARBACENA";"3";"Concorrência";"67550000175201980";"Objeto: Serviço de Reforma do Auditório Brigadeiro Eduardo Gomes (Edificação E-022), da Escola Preparatória de Cadetes do Ar (EPCAR), situado na Rua Santos Dumont, 149 - Bairro São José - Barbacena-MG.";"Evento de Alteração de Resul";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"MG";"BARBACENA";"30/08/2019";"";"3491523,0600"
"000012019";"123001";"CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA";"1";"Convite";"67011000308201915";"Objeto: Contratação de Pessoa Jurídica para prestação de serviços de engenharia de demolição, manutenção, adaptação e instalação nas salas 1106, 1111, 1112 e 1113, localizadas na Av. Marechal Câmara, 233  11º andar  Rio de Janeiro - RJ, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Divulgado";"52000";"Ministério da Defesa";"52211";"Caixa de Financiamento Imobiliário da Aeron";"RJ";"RIO DE JANEIRO";"29/08/2019";"";"63408,2300"
"000012019";"130058";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"7";"Inexigibilidade de Licitação";"21181002260201846";"Objeto: Contratação dos serviços de Manutenção da ATLAS COPCO BRASIL LTDA";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MG";"PEDRO LEOPOLDO";"07/08/2019";"";"171105,9600"
"000012019";"130062";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MS";"5";"Pregão";"21026000637201904";"Objeto: Pregão Eletrônico - O objeto da presente Licitação é a escolha da proposta mais vantajosa para a contratação de serviços continuados de atividades auxiliares para atender às necessidades da Superintendência Federal da Agricultura, Pecuária e Abastecimento no Estado de Mato Grosso do Sul  SFA/MS e suas Unidades no Interior do Estado, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MS";"CAMPO GRANDE";"01/08/2019";"16/07/2019";"428746,8600"
"000012019";"130149";"SERVICO FLORESTAL BRASILEIRO";"7";"Inexigibilidade de Licitação";"02200000682201968";"Objeto: Contratação dos serviços continuados de Publicidade Legal de matérias do Serviço Florestal Brasileiro (SFB) por meio da Empresa Brasil de Comunicação (EBC).";"Publicado";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"44208";"Serviço Florestal Brasileiro";"DF";"BRASILIA";"29/08/2019";"";"125000,0000"
"000012019";"135002";"EMBRAPA/CPAF-ACRE";"9999";"Pregão - Registro de Preço";"21149.000951/2019";"Objeto: Pregão Eletrônico - Contratação de Empresa seguradora de Veículos";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"AC";"RIO BRANCO";"12/08/2019";"09/08/2019";"2500,0000"
"000012019";"135015";"EMBRAPA/CNPGL";"7";"Inexigibilidade de Licitação";"21179003415201991";"Objeto: Aquisição de reagentes e consumíveis da marca Sigma.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"MG";"JUIZ DE FORA";"13/08/2019";"";"2611,0000"
"000012019";"135049";"EMBRAPA/CPAA";"9999";"Pregão - Registro de Preço";"21158.001017/2019";"Objeto: Pregão Eletrônico - Contratação de empresa para fornecimento de gêneros alimentícios, com entrega parcelada, para compor o café da manhã dos empregados lotados em atividades de campo e de manutenção, lotados nos Campos Experimentais do Rio Urubu  Município de Rio Preto da Eva/AM e Caldeirão  Município de Iranduba/AM, conforme estabelecido no TR/PB.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"AM";"MANAUS";"08/08/2019";"21/05/2019";"768,0000"
"000012019";"135209";"CONAB SEDE SUREG MATO GROSSO";"5";"Pregão";"21212001055201859";"Objeto: Pregão Eletrônico - A presente licitação tem por objeto a seleção da proposta mais vantajosa para a contratação de prestação de serviços de concessionária ou empresa autorizada, em regime de empreitada por preço unitário, para prestação de Serviço Telefônico Fixo Comutado (STFC) na modalidade Local e Longa Distância Nacional, conforme especificações, quantidades, exigências e condições, estabelecidas no Termo de Referência, Anexo I deste Edital. 1.1.1. A licitação será dividida em itens, conforme const";"Evento de Resultado de Julgame";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"MT";"VARZEA GRANDE";"21/08/2019";"06/08/2019";"45876,7200"
"000012019";"135458";"CONAB SEDE SUREG ES";"5";"Pregão";"21217000033201911";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviços de vigilância patrimonial armada e ostensiva, diurna e noturna, nos imóveis das Unidades Armazenadoras Camburi, Colatina e Cachoeiro de Itapemirim, bem como em outros imóveis que venham a ser ocupados pela Superintendência Regional da Conab no Estado do Espírito Santo.";"Evento de Resultado de Julgame";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"ES";"VITORIA";"23/08/2019";"31/07/2019";"1028194,5600"
"000012019";"135586";"CONAB SEDE SUREG ALAGOAS";"5";"Pregão";"21222000050201971";"Objeto: Pregão Eletrônico - Seleção da proposta mais vantajosa para o fornecimento de combustíveis, gasolina comum e óleo diesel S10, visando o abastecimento da frota de veículos da CONAB/SUREG-AL.";"Evento de Resultado de Julgame";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"AL";"MACEIO";"13/08/2019";"09/08/2019";"23582,5200"
"000012019";"150247";"COMPLEXO HOSPITALAR E DE SAUDE DA UFBA";"7";"Inexigibilidade de Licitação";"23066030703201911";"Objeto: Aquisição por inexigibilidade de licitação de reagentes para realização de testes sanguíneos, com comodato de equipamentos, durante o período de 12 (doze) meses, visando atender às necessidades do Banco de Sangue do Hospital Ana Nery, Unidade de Saúde integrante do Complexo Hospitalar e de Saúde  CHS/UFBA";"Publicado";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"08/08/2019";"";"179192,7600"
"000012019";"151878";"INST.FED.SUL-RIO-GRANDENSE/CAMPUS CAMAQUA";"1";"Convite";"23339000363201947";"Objeto: Contratação de empresa especializada para a prestação de serviços continuados de manutenção preventiva e corretiva, incluindo mão de obra e peças de reposição, nos veículos oficiais, onde se inclui serviços classificados como leves, tais como: mecânica em geral, sistema elétrico/eletrônico, sistema de refrigeração, ar-condicionado, direção hidráulica, serviços de tapeçaria, vidraçaria, estofamento, balanceamento e alinhamento de rodas, cambagem, cáster, troca de óleo e filtros, troca de extintores, alinh";"Evento de Republicação Divul";"26000";"Ministério da Educação";"26436";"Instituto Federal de Educação, Ciência e T";"RS";"CAMAQUA";"29/08/2019";"";"30374,1000"
"000012019";"151964";"INST.FED.SUL-RIO-GRANDENSE/VENANCIO AIRES";"1";"Convite";"23356000179201999";"Objeto: Contratação de pessoa jurídica para revitalização da subestação do IFSUL - Câmpus Venâncio Aires/RS.";"Divulgado";"26000";"Ministério da Educação";"26436";"Instituto Federal de Educação, Ciência e T";"RS";"VENANCIO AIRES";"01/08/2019";"";"80649,3800"
"000012019";"151964";"INST.FED.SUL-RIO-GRANDENSE/VENANCIO AIRES";"5";"Pregão";"23356000055201911";"Objeto: Pregão Eletrônico - O presente Pregão tem por objeto a escolha da proposta mais vantajosa e posterior contratação de empresa especializada para a prestação de serviços continuados de Oficial de serviços gerais na manutenção de edificações, auxiliar de manutenção predial e Jardineiro, para manutenção e conservação das instalações do Câmpus Venâncio Aires do Instituto Federal Sul-rio-grandense, pelo período de 12 (doze) meses conforme condições, quantidades e exigências estabelecidas neste Edital e seus a";"Evento de Alteração Publicad";"26000";"Ministério da Educação";"26436";"Instituto Federal de Educação, Ciência e T";"RS";"VENANCIO AIRES";"28/08/2019";"14/05/2019";"143999,8800"
"000012019";"152737";"CAMPUS DE MACAE DA UFRJ";"6";"Dispensa de Licitação";"23079024760201912";"Objeto: Aquisição de quadro branco para atender às necessidades do Campus UFRJ Macaé.";"Encerrado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"MACAE";"02/08/2019";"16/07/2019";"2074,0000"
"000012019";"152757";"INSTITUTO FEDERAL DO RN - CAMPUS NOVA CRUZ";"9999";"Pregão - Registro de Preço";"23426002567201852";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica especializada em realizar manutenção preventiva e corretiva de poço semi-artesiano e dessalinizador de água.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"NOVA CRUZ";"30/08/2019";"19/08/2019";"2339,7000"
"000012019";"152804";"INST.FED.DE ALAGOAS/CAMPUS SAO MIGUEL CAMPOS";"6";"Dispensa de Licitação";"23041026264201921";"Objeto: Contratação de empresa especializada em Controle de Pragas, conforme condições, quantidades, exigências e estimativas estabelecidas no Termo de Referência.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"SAO MIGUEL DOS CAMPOS";"21/08/2019";"";"1490,0000"
"000012019";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"9999";"Pregão - Registro de Preço";"045938/2018-17";"Objeto: Pregão Eletrônico - O objeto da presente licitação é o registro de preços para eventual aquisição de equipamentos para os Laboratórios de Materiais de Construção Civil dos Campi de Russas, Crateús e do Departamento de Engenharia Estrutural e Construção Civil do Centro de Tecnologia da UFC, conforme condições, quantidades e exigências estabelecidas neste edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"CE";"FORTALEZA";"26/08/2019";"22/03/2019";"6708,4800"
"000012019";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"2";"Tomada de Preços";"23070017570201848";"Objeto: Contratação de empresa especializada para execução de Obra de engenharia para substituição de impermeabilização das lajes incluindo serviços de manutenção predial, remoção, manutenção e reinstalação de equipamentos do sistema de ar condicionado a serem realizados no Centro de Cultura e Eventos da Universidade Federal de Goiás, localizado no Campus Samambaia, mediante o regime empreitada por preço global, conforme condições, quantidades, exigências e especificações discriminadas no Projeto Básico - ANEXO";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26235";"Universidade Federal de Goiás";"GO";"GOIANIA";"28/08/2019";"";"216000,0000"
"000012019";"153068";"CENTRO DE CIENC.EXATAS E DA NATUREZA DA UFPB";"6";"Dispensa de Licitação";"23074039445201930";"Objeto: Aquisição de Material de Consumo (Lâmpada de Xenônio de 450W, XBO 450 W/2 OFR para Espectrofluorímetro Fluorog 3 FL3, destinado ao Laboratório de Espectroscopia do Departamento de Química";"Encerrado";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"JOAO PESSOA";"14/08/2019";"";"3000,0000"
"000012019";"153117";"PR2 - PRO-REITORIA DE POS-GRADUACAO";"6";"Dispensa de Licitação";"23079015648201991";"Objeto: Aquisição de cartuchos/toner originais impressoras hp: officejet7612//laserjet4014/4015//laserjet600//laserjet cp3525dn//deskjet advantage 2600//laserj pro M402n//laserjet 1320 para atender ao funcionamento da Pr-2";"Encerrado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"02/08/2019";"";"14487,0000"
"000012019";"153256";"EDITORA DA UFMG";"7";"Inexigibilidade de Licitação";"23072028162201982";"Objeto: Prestação de serviço de atribuição do número internacional padronizado - ISBN aos livros do catálogo da Editora UFMG, cadastramento de selos, alteração de dados na base de informações da Agência Nacional do ISBN e expedição de declarações relacionadas à referida base de dados.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"09/08/2019";"";"2878,0000"
"000012019";"153277";"ESCOLA DE CIENCIA DA INFORMACAO/UFMG";"7";"Inexigibilidade de Licitação";"23072039474201911";"Objeto: Normas ABNT e ISO";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"29/08/2019";"";"2576,6000"
"000012019";"153284";"FACULDADE DE DIREITO/UFMG";"7";"Inexigibilidade de Licitação";"23072035543201918";"Objeto: Pagamento Curso Áudio Profissional para os servidores Raphaela Benetello Marques e Victor da Silva Marcelino - Recursos PRODIS";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"06/08/2019";"";"3890,0000"
"000012019";"153293";"INSTITUTO DE GEO-CIENCIAS/UFMG";"7";"Inexigibilidade de Licitação";"23072037677201973";"Objeto: Licenciamento anual de uso do software Arcgis Educational Academic Departmental Medium Term License ( 50 usuários) - Single Use.";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"21/08/2019";"";"6404,8600"
"000012019";"153294";"CENTRO PEDAGOGICO/UFMG";"9999";"Pregão - Registro de Preço";"23072019982201983";"Objeto: Pregão Eletrônico - Implantação de registro de preços e sua posterior implementação para aquisição de Gêneros Alimentícios, para atender ao Programa Nacional de Alimentação Escolar - PNAE (ensino fundamental e jovens e adultos).";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"14/08/2019";"08/07/2019";"29515,9000"
"000012019";"153296";"INSTITUTO DE CIENCIAS AGRARIAS/UFMG";"9999";"Pregão - Registro de Preço";"23072023360201950";"Objeto: Pregão Eletrônico - Aquisição de reagentes, vidrarias e materiais diversos para os laboratórios do ICA/UFMG.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"MONTES CLAROS";"20/08/2019";"22/07/2019";"27,1000"
"000012019";"153843";"ESCOLA DE ADMINISTRACAO DA UFBA";"6";"Dispensa de Licitação";"23066042742201961";"Objeto: Aquisição de placas de Homenagem em acrílico cristal com aplicação de adesivo em comemoração aos 60 anos da Escola de Administração da UFBA";"Encerrado";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"16/08/2019";"";"3999,6000"
"000012019";"153848";"ESCOLA DE MEDICINA VETERINARIA DA UFBA";"6";"Dispensa de Licitação";"043757/2019-47";"Objeto: Material Permanente - Apar. Equip. Utens. Med. Odont. Labor. Hospitalar: Aparelho Purificador de água, Osmose reversa";"Encerrado";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"29/08/2019";"";"3850,0000"
"000012019";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - UNB";"9999";"Pregão - Registro de Preço";"23106009671201891";"Objeto: Pregão Eletrônico - Objeto da presente licitação é o registro de preços para eventual aquisição de eletrodomésticos, antenas e tomadas conforme condições, quantidades, exigências e estimativas, estabelecidas neste instrumento.";"Publicado";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"DF";"BRASILIA";"09/08/2019";"02/04/2019";"7296,0000"
"000012019";"154048";"FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI";"1";"Convite";"23111064439201808";"Objeto: Nova Estação de Tratamento Simplificado de Esgotos para o Campus de Floriano, em Floriano-PI.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26279";"Fundação Universidade Federal do Piauí";"PI";"TERESINA";"01/08/2019";"";"54795,6100"
"000012019";"154840";"INST FED RN / CAMPUS SAO PAULO DO POTENGI";"6";"Dispensa de Licitação";"23515000713201997";"Objeto: Contratação do Banco do Brasil para emissão de Cartões BB Pesquisador/Extensionista para IFRN Campus São Paulo do Potengi.";"Encerrado";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"SAO PAULO DO POTENGI";"13/08/2019";"";"2000,0000"
"000012019";"155014";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"7";"Inexigibilidade de Licitação";"23527005305201992";"Objeto: Contratação da ferramenta Banco de Preços, com uma senha e uma cortesia, para o HUAB-UFRN/EBSERH, pelo período de 12(doze)meses";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RN";"SANTA CRUZ";"19/08/2019";"";"8598,5000"
"000012019";"155023";"HOSPITAL UNIVERSITARIO LAURO WANDERLEY";"9999";"Pregão - Registro de Preço";"23539.0103572019";"Objeto: Pregão Eletrônico - Estrumental  cirurgico ( conjunto cirurgia)";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"PB";"JOAO PESSOA";"29/08/2019";"06/08/2019";"252,0000"
"000012019";"155124";"HOSP UNIVERSITARIO MARIA APARECIDA PEDROSSIAN";"7";"Inexigibilidade de Licitação";"23538004169201994";"Objeto: Contratação da Empresa Brasileira de Correios e Telégrafos para prestação de serviços de entrega de encomendas e documentos pelo período de 60 meses";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"MS";"CAMPO GRANDE";"20/08/2019";"";"60468,6000"
"000012019";"155125";"HOSPITAL UNIVERSITARIO DE SANTA MARIA";"9999";"Pregão - Registro de Preço";"23541000001201951";"Objeto: Pregão Eletrônico - AqUISIÇÃO DE MATERIAIS MÉDICO-HOSPITALARES PARA O SERVIÇO DE ANGIOPLASTIA VASCULAR PERIFÉRICA E ENDOVASCULAR, PARA TRATAMENTO ENDOVASCULAR DA TROMBOSE VENOSA E DO TRAUMA ARTERIAL, PARA O HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DE SANTA MARIA (HUSM-UFSM)";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RS";"SANTA MARIA";"08/08/2019";"09/05/2019";"168000,0000"
"000012019";"155214";"INST. FED. PIAUI/CAMPUS COCAL";"9999";"Pregão - Registro de Preço";"23183000041201925";"Objeto: Pregão Eletrônico - Registro de preço para aquisição de material de expediente e manutenção predial para atender as necessidades dos diversos setores do IFPI Campus Cocal e demais órgãos participantes.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"COCAL";"07/08/2019";"06/08/2019";"769,6000"
"000012019";"155221";"INST.FED.MINAS GERAIS/GOVERNADOR VALADARES";"5";"Pregão";"23212000313201996";"Objeto: Pregão Eletrônico - Serviço de telefonia fixa.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"GOVERNADOR VALADARES";"12/08/2019";"08/08/2019";"11890,1200"
"000012019";"155389";"IFAM - CAMPUS ITACOATIARA";"7";"Inexigibilidade de Licitação";"23744000698201983";"Objeto: Contratação da Imprensa Nacional com objetivo de publicação no Diário Oficial da União.";"Publicado";"26000";"Ministério da Educação";"26403";"Instituto Federal de Educação, Ciência e T";"AM";"ITACOATIARA";"28/08/2019";"";"5000,0000"
"000012019";"155625";"COLEGIO PEDRO II - CAMPUS NITEROI";"9999";"Pregão - Registro de Preço";"23787000056201988";"Objeto: Pregão Eletrônico - O presente Termo de Referência tem por objeto o registro de preços para eventual aquisição de materiais de expediente (papelaria), de forma parcelada, com retiradas de acordo com a demanda, conforme condições, quantidades, exigências e estimativas, inclusive as encaminhadas pelos órgãos e entidades participantes, estabelecidas no edital e seus anexos";"Publicado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"NITEROI";"26/08/2019";"22/08/2019";"9165,2000"
"000012019";"155821";"INST.FED.BAIANO / CAMPUS SERRINHA";"9999";"Pregão - Registro de Preço";"23790000032201970";"Objeto: Pregão Eletrônico - Aquisição de Computadores, Monitores de Vídeo e Nobreaks para o IF Baiano - Campus Serrinha.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"SERRINHA";"14/08/2019";"05/06/2019";"0,00"
"000012019";"155854";"INST. FED. NORTE DE MG / CAMPUS TEOFILO OTONI";"6";"Dispensa de Licitação";"23791000698201918";"Objeto: Contratação de empresa especializada para execução da parcela remanescente da obra de construção do anexo de Agroecologia do IFNMG Campus Teófilo Otoni.";"Publicado";"26000";"Ministério da Educação";"26410";"Instituto Federal de Educação, Ciência e T";"MG";"TEOFILO OTONI";"15/08/2019";"";"20078,0300"
"000012019";"155893";"IFPB - CAMPUS ESPERANCA";"6";"Dispensa de Licitação";"23799000530201932";"Objeto: Aquisição de materiais de consumo e permanente para uso clínico e enfermaria no IFPB campus Esperança, conforme descrição, características e quantidades descritas no Projeto Básico.";"Encerrado";"26000";"Ministério da Educação";"26417";"Instituto Federal de Educação, Ciência e T";"PB";"ESPERANCA";"01/08/2019";"";"3608,4200"
"000012019";"155895";"IFPB - CAMPUS CATOLE DO ROCHA";"5";"Pregão";"23800000214201984";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica para prestação de serviços continuados de VIGILÂNCIA PATRIMONIAL, em turno de 12x36 horas, de segunda-feira a domingo, COM DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, conforme condições, quantidades e exigências estabelecidas neste edital.";"Publicado";"26000";"Ministério da Educação";"26417";"Instituto Federal de Educação, Ciência e T";"PB";"CATOLE DO ROCHA";"30/08/2019";"14/08/2019";"261901,9600"
"000012019";"155905";"HOSPITAL DE DOENCAS TROPICAIS";"7";"Inexigibilidade de Licitação";"23761012162201901";"Objeto: Contratação Direta de instrutor para realização do Workshop 'decifre e influencie pessoas', curso in company intensivo (turma fechada), de curta duração, em que técnicas de liderança, habilidades e saberes, serão demonstrados e aplicados aos colabores do Hospital de Doenças Tropicais da Universidade Federal do Tocantins.";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"TO";"ARAGUAINA";"09/08/2019";"";"1000,0000"
"000012019";"156383";"INSTITUTO FED. MINAS GERAIS/SANTA LUZIA";"9999";"Pregão - Registro de Preço";"23716001535201874";"Objeto: Pregão Eletrônico - Registro de preço para contratação de empresa especializada na prestação de serviços de fretamento rodoviário municipal, intermunicipal e interestadual para transporte eventual de pessoas em deslocamentos, aferidos por quilômetro rodado, observados os detalhamentos técnicos e operacionais, especificações e condições gerais de fornecimento e execução.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"SANTA LUZIA";"14/08/2019";"22/07/2019";"39050,0000"
