"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012020";"135049";"EMBRAPA/CPAA";"7";"Inexigibilidade de Licitação";"21158.002379/2020";"Objeto: Aquisição de Estação Agroclimatológica, Automática, marca CAMPBELL, a ser instalada no Campo Experimental do Rio Urubu, situado na Estrada Vicinal ZF-7, km 54  Zona Rural - Rio Preto da Eva - AM.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"AM";"MANAUS";"17/11/2020";"";"55860,0000"
"000012020";"135209";"CONAB SEDE SUREG MATO GROSSO";"5";"Pregão";"21212001124201824";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviços de locação de veículos automotores (locadora), modelos hatches ou sedãs, motor de 1.000 cilindradas (1.0) à 1.300 cilindradas (1.3), modelos hatches, sedãs ou pick ups, motor de 1.400 cilindradas (1.4) à 1.800 cilindradas (1.8), modelos pick ups, SUVs ou Crossovers, potência mínima de 100 cv e tração 4x4, sem motorista, sem combustível, com quilometragem livre, seguro total sem franquia e fabricação não sup";"Evento de Suspensão Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"MT";"VARZEA GRANDE";"27/11/2020";"27/11/2020";"0,00"
"000012020";"152140";"IFB - CAMPUS TAGUATINGA NORTE";"7";"Inexigibilidade de Licitação";"23162000761202066";"Objeto: Contratação da empresa BRUKER DO BRASIL COMÉRCIO E REPRESENTAÇÃO DE PRODUTOS CIENTÍFICOS LTDA para manutenções corretiva e preventiva de 01 (um) difratômetro de raios-X, incluindo peças de reposição, conforme condições, quantidades e exigências estabelecidas neste instrumento e no PROJETO BÁSICO.";"Publicado";"26000";"Ministério da Educação";"26428";"Instituto Federal de Educação, Ciência e T";"DF";"BRASILIA";"27/11/2020";"";"21836,9000"
"000012020";"152145";"IFB - CAMPUS CEILANDIA";"6";"Dispensa de Licitação";"23509.000662.202";"Objeto: Contratação de empresa especializada em serviços de manutenção em subestação de média tensão com fornecimento de material para correção de defeito no sistema de energia do Instituto Federal de Brasília  Campus Ceilândia, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.";"Encerrado";"26000";"Ministério da Educação";"26428";"Instituto Federal de Educação, Ciência e T";"DF";"BRASILIA";"19/11/2020";"";"16000,0000"
"000012020";"152426";"INST. FED. DE SERGIPE/CAMPUS ESTANCIA";"9999";"Pregão - Registro de Preço";"23463000242202011";"Objeto: Pregão Eletrônico - Contratação de empresa especializada no gerenciamento informatizado de combustíveis com utilização de cartão magnético ou eletrônico, envolvendo a implantação do sistema e o fornecimento (gasolina, etanol e diesel), visando atender aos veículos pertencentes à frota do Instituto Federal de Sergipe.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26423";"Instituto Federal de Educação, Ciência e T";"SE";"ESTANCIA";"20/11/2020";"10/11/2020";"5429023,9300"
"000012020";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"2";"Tomada de Preços";"23062032517/18-76";"Objeto: Contratação de empresa especializada para a execução da reforma do telhado do Prédio Escolar e intervenções complementares no Campus Nova Suíça do CEFET-MG, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26257";"Centro Federal de Educação Tecnológica de ";"MG";"BELO HORIZONTE";"17/11/2020";"";"1468383,7800"
"000012020";"153066";"SUPERINTENDENCIA DE ORCAMENTO E FINANCAS/UFPB";"5";"Pregão";"23074001425202007";"Objeto: Pregão Eletrônico - Escolha da proposta mais vantajosa para a aquisição de cessão de direito de uso de licenças de Softwares Autodesk, denominado Architecture Engineering & Construction Collection IC New Single-user ELD 3-Year Subscription e Autocad LT 2021 New Single-user ELD 3-Year Subscription, para uso da Superintendência de Infraestrutura (UFPB/SINFRA), conforme condições, quantidades e exigências estabelecidas em Edital e anexos.";"Publicado";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"JOAO PESSOA";"11/11/2020";"22/10/2020";"552999,9000"
"000012020";"153121";"INSTITUTO DE MATEMATICA DA UFRJ";"6";"Dispensa de Licitação";"23079.007722/2020";"Objeto: Outros Serviços de Terceiros por Pessoa Jurídica referente a Instalação e Migração G Suite Educaional, Configuração de firewall de segurança Instalador de Servidor de Arquivos do domínio Windows Server e Configuração do Servidor WEB para hospedagem do Site Institucional. Serviços Prestados em diversos setores do Instituto de Matemática.";"Encerrado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"20/11/2020";"";"16800,0000"
"000012020";"153281";"ESCOLA DE MUSICA/UFMG";"5";"Pregão";"23072220640202048";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na execução dos serviços de adequação acústica no auditório Fernando Lima Melo Viana, da Escola de Música da UFMG, incluídos o fornecimento de material e de mão-de-obra, pela contratada, conforme condições, quantidades e exigências estabelecidas neste instrumento";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"10/11/2020";"22/10/2020";"80204,1400"
"000012020";"153291";"INSTITUTO DE CIENCIAS BIOLOGICAS/UFMG";"5";"Pregão";"23072220708202099";"Objeto: Pregão Eletrônico - Capacitores para a manutenção preventiva de nobreaks de grande porte, tipo Delta, referência fabricante WEG (MCW7,5V2 e MCW5V25), conforme especificações contidas no Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"13/11/2020";"22/10/2020";"14158,0500"
"000012020";"153294";"CENTRO PEDAGOGICO/UFMG";"7";"Inexigibilidade de Licitação";"23072241976202044";"Objeto: Processo de inexigibilidade para aquisição de equipamentos inclusivos - SOLUÇÕES ASSISTIVAS PARA AUTONOMIA, INCLUSÃO ESCOLAR E REABILITAÇÃO  TIX TECNOLOGIA ASSISTIVA.";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"30/11/2020";"";"8265,0000"
"000012020";"153295";"COLEGIO TECNICO/UFMG";"9999";"Pregão - Registro de Preço";"23072.212455/2020";"Objeto: Pregão Eletrônico - Aquisição parcelada de Gêneros alimentícios, para atender ao Programa Nacional de Alimentação Escolar  PNAE (ensino fundamental e educação de jovens e adultos)";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"25/11/2020";"07/08/2020";"0,00"
"000012020";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"2";"Tomada de Preços";"231080852271932";"Objeto: REFORÇO ESTRUTURAL DO PRÉDIO DA SETEC/STI E DEMAIS SERVIÇOS COMPLEMENTARES DE CORREÇÃO DE PATOLOGIAS PROVOCADAS POR INFILTRAÇÃO DE ÁGUA DE CHUVA no CAMPUS UNIVERSITÁRIO DE CUIABÁ.";"Publicado";"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Gross";"MT";"CUIABA";"30/11/2020";"";"135554,9100"
"000012020";"154051";"UNIVERSIDADE FEDERAL DE VICOSA";"3";"Concorrência";"001611/2020";"Objeto: Obras civis públicas - construção execução de reforma com fornecimento total de materiais, sob o regime de empreitada por preço unitário, necessários à execução da reforma Alojamento Pós e Posinho (térreo, cobertura e fachada), situados no Campus da Universidade Federal de Viçosa, cidade de Viçosa, Minas Gerais.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26282";"Universidade Federal de Viçosa";"MG";"VICOSA";"27/11/2020";"";"3573931,2100"
"000012020";"154617";"INST. FED. BAIANO - CAMPUS URUCUCA";"9999";"Pregão - Registro de Preço";"23335250575202047";"Objeto: Pregão Eletrônico - Aquisição de Gêneros Alimentícios para atender às demandas do Refeitório e do curso de Tecnologia de Alimentos.";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"URUCUCA";"24/11/2020";"14/10/2020";"0,00"
"000012020";"154705";"INST. FED. PIAUI/CAMPUS PEDRO II";"7";"Inexigibilidade de Licitação";"23185000458202003";"Objeto: Contratação de empresa especializada no fornecimento de assinatura de ferramenta de pesquisa e comparação de preços praticados pela Administração Pública com vistas ao atendimento das demandas do Instituto Federal de Educação, Ciência e Tecnologia do Piauí  Campus Pedro II.";"Encerrado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"PEDRO II";"19/11/2020";"";"8975,0000"
"000012020";"154849";"IFPE - CAMPUS CABO DE SANTO AGOSTINHO";"7";"Inexigibilidade de Licitação";"23518010574202013";"Objeto: Capacitação da servidora Ana Paula da Silva Moura para realização do curso 'Comissão Própria de Avaliação: Rumo ao Protagonismo', em EAD.";"Encerrado";"26000";"Ministério da Educação";"26418";"Instituto Federal de Educação, Ciência e T";"PE";"CABO DE SANTO AGOSTINHO";"17/11/2020";"";"543,0000"
"000012020";"154859";"IFMA/CAMPUS SJ DE RIBAMAR";"7";"Inexigibilidade de Licitação";"23249039474202096";"Objeto: Contratação de empresa especializada para fornecimento de senha de acesso à ferramenta de pesquisas e comparação de preços praticados pela Administração Pública denominada Banco de Preços.";"Encerrado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"SAO JOSE DE RIBAMAR";"19/11/2020";"";"8975,0000"
"000012020";"155016";"EBSERH HU-UFGD";"7";"Inexigibilidade de Licitação";"23529014201202092";"Objeto: Curso On-line Conformidade de Registro de Gestão Teoria e Estudos de Casos práticos na Administração Pública";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"MS";"DOURADOS";"16/11/2020";"";"4800,0000"
"000012020";"155152";"IF GOIANO - CAMPUS TRINDADE";"2";"Tomada de Preços";"23726000947202092";"Objeto: Contratação de empresa especializada na prestação de serviço de engenharia para construção da obra da quadra de grama sintética,";"Evento de Alteração de Resul";"26000";"Ministério da Educação";"26407";"Instituto Federal de Educação, Ciência e T";"GO";"TRINDADE";"18/11/2020";"";"244342,4100"
"000012020";"155230";"INST.FED.MINAS GERAIS/CAMPUS OURO BRANCO";"2";"Tomada de Preços";"23712001032202053";"Objeto: Contratação de empresa especializada para execução do ginásio poliesportivo do IFMG- Campus Ouro Branco.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"OURO BRANCO";"10/11/2020";"";"1626278,8400"
"000012020";"155422";"IFAM - CAMPUS MANACAPURU";"5";"Pregão";"23443012961201971";"Objeto: Pregão Eletrônico - Escolha da proposta mais vantajosa para a Contratação de empresa especializada na prestação do serviço de Contratação de serviços terceirizados de apoio administrativo, para suprir as necessidades do IFAM Campus Manacapuru, nas funções de Auxiliar Administrativo e Almoxarife, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26403";"Instituto Federal de Educação, Ciência e T";"AM";"MANACAPURU";"17/11/2020";"18/05/2020";"68859,8400"
"000012020";"155632";"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO III";"7";"Inexigibilidade de Licitação";"23779000155202001";"Objeto: Assinatura do software Urânia. Programa de computador responsável pela geração e manutenção do quadro horário de aula de professores e turmas de uma instituição de ensino.";"Encerrado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"27/11/2020";"";"1595,0000"
"000012020";"155849";"INST.FED.DO MS/CAMPUS NAVIRAI";"7";"Inexigibilidade de Licitação";"23347011128202035";"Objeto: Inscrição em ação de capacitação - planejamento da contratação, ETP e TR em visão sistêmica e perspectiva crítica da nova Pesquisa de Preços";"Encerrado";"26000";"Ministério da Educação";"26415";"Instituto Federal de Educação, Ciência e T";"MS";"NAVIRAI";"13/11/2020";"";"4000,0000"
"000012020";"155885";"INST.FED.BAIANO / CAMPUS XIQUE-XIQUE";"7";"Inexigibilidade de Licitação";"23806251013202027";"Objeto: Contratação de empresa especializada no fornecimento de assinatura de ferramenta de pesquisa e comparação de preços praticados pela Administração Pública";"Encerrado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"XIQUE-XIQUE";"26/11/2020";"";"8975,0000"
"000012020";"156102";"INST.FED.DO PARA/CAMPUS CAMETA";"6";"Dispensa de Licitação";"23051018003202042";"Objeto: Contratação de empresa especializada na prestação de serviços gráficos (impressão e encadernação) para confecção de materiais didáticos para auxiliar os discentes do IFPA Campus Cametá durante o período de aulas remotas";"Encerrado";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"CAMETA";"10/11/2020";"";"2429,6800"
"000012020";"156103";"INST.FED.DO PARA/CAMPUS PARAGOMINAS";"9999";"Pregão - Registro de Preço";"23051014919202084";"Objeto: Pregão Eletrônico - Aquisição de material permanente de uso geral para atender as demandas do Instituto Federal de Educação, Ciência e Tecnologia do Pará - Campus Paragominas, conforme condições, quantidades e exigências estabelecidas no respectivo Termo de Referência.";"Publicado";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"PARAGOMINAS";"24/11/2020";"03/11/2020";"3024,0000"
"000012020";"156403";"FUFSCAR - SIN";"9999";"Pregão - Registro de Preço";"23112011972202010";"Objeto: Pregão Eletrônico - Registro de Preços para aquisição de material de tecnologia da informação e comunicação para atendimento das demandas da Secretaria Geral de Informática da Universidade Federal de São Carlos - Discos magnéticos SSD e Injetor PoE de 30W.";"Publicado";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"SP";"SAO CARLOS";"27/11/2020";"23/10/2020";"0,00"
"000012020";"156547";"INST. FED. DO PARANA/CAMPUS COLOMBO";"6";"Dispensa de Licitação";"23411011626202067";"Objeto: Contratação de empresa especializada no treinamento teórico e prático para possibilitar a Formação de Brigada de Incêndio para o Campus Colombo.";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"COLOMBO";"20/11/2020";"";"3790,0000"
"000012020";"156592";"INST.FED.MINAS GERAIS/CAMPUS IBIRITE";"2";"Tomada de Preços";"23825000641202018";"Objeto: O objeto desta Tomada de Preços é a contratação de empresa especializada para execução do ginásio poliesportivo no CAMPUS IBIRITÉ do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais, IFMG, conforme condições e exigências impostas no presente Edital, seus Anexos e projetos disponíveis no sítio https://sisplan.ifmg.edu.br/processo/licitateca";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"IBIRITE";"24/11/2020";"";"1942650,4700"
"000012020";"156655";"INST.FED.DE ALAGOAS/CAMPUS CORURIPE";"5";"Pregão";"23041015062202097";"Objeto: Pregão Eletrônico - Aquisição de maquinários para possibilitar as aulas práticas nos laboratórios de mecânica do IFAL campus Coruripe.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"CORURIPE";"12/11/2020";"11/11/2020";"141609,0000"
"000012020";"156677";"UNIVERSIDADE FEDERAL DE RONDONOPOLIS";"9999";"Pregão - Registro de Preço";"23108046667202016";"Objeto: Pregão Eletrônico - Registro de Preços para contratação de empresa especializada em elaboração de projeto e execução da instalação de Sistema Fotovoltaico Conectado à Rede (SFCR) para atender a demanda da Universidade Federal de Rondonópolis.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26454";"Universidade Federal de Rondonópolis";"MT";"RONDONOPOLIS";"09/11/2020";"26/10/2020";"7502347,0000"
"000012020";"158133";"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA";"3";"Concorrência";"23255002049202062";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de obras de engenharia para construções de blocos didáticos padrão nos campi Caucaia, Baturité, Jaguaribe e Tianguá, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"FORTALEZA";"18/11/2020";"";"4461897,4700"
"000012020";"158266";"IFFAR - CAMPUS SANTO AUGUSTO";"2";"Tomada de Preços";"23241001584201911";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a Contratação de pessoa jurídica especializada para execução de obra de reforma e ampliação do Prédio de Administração, Prédio D, do IFFar Campus Santo Augusto, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26420";"Instituto Federal de Educação, Ciência e T";"RS";"SANTO AUGUSTO";"05/11/2020";"";"823388,8800"
"000012020";"158266";"IFFAR - CAMPUS SANTO AUGUSTO";"5";"Pregão";"23241000025202028";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica especializada para prestação de serviços de Adequação dos Laboratórios de Alimentos do Campus Santo Augusto do Instituto Federal Farroupilha, conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos";"Publicado";"26000";"Ministério da Educação";"26420";"Instituto Federal de Educação, Ciência e T";"RS";"SANTO AUGUSTO";"27/11/2020";"03/11/2020";"0,00"
"000012020";"158301";"CENTRO DE CIENCIAS E TECNOLOGIA AGROALIMENTAR";"6";"Dispensa de Licitação";"23096021815202068";"Objeto: Aquisição de material de consumo novo destinado ao enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus, causador da COVID-19.";"Publicado";"26000";"Ministério da Educação";"26252";"Universidade Federal de Campina Grande";"PB";"POMBAL";"03/11/2020";"";"18633,1200"
