"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012020";"120023";"BASE AEREA DE SALVADOR";"2";"Tomada de Preços";"67224016724201930";"Objeto: Contratação de empresa especializada para a recuperação estrutural do Reservatório Superior, suas instalações e acessórios da Edificação D-006, cadastrada sob o número de classificação BA.001-67224-D-006, Tombo nº BA.001-001 localizado na Base Aérea de Salvador.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"BA";"SALVADOR";"18/12/2020";"";"81931,7400"
"000012020";"120626";"GRUPAMENTO DE APOIO DE PIRASSUNUNGA";"7";"Inexigibilidade de Licitação";"67438.19105/20-25";"Objeto: Credenciamento de serviços profissionais de assistência médica na especialidade de Oftalmologia, Exames e Cirurgias aos usuários do Fundo de Saúde da Aeronáutica, por vigência de 60 meses.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"SP";"PIRASSUNUNGA";"11/12/2020";"";"200000,0000"
"000012020";"120629";"GRUPAMENTO DE APOIO DE CANOAS";"3";"Concorrência";"67278036432202021";"Objeto: Contratação de empresa de engenharia especializada para execução de obra de engenharia de Recuperação dos Acostamentos e Stopways do Aeródromo da Ala 3 (SBCO).";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RS";"CANOAS";"04/12/2020";"";"3539182,6100"
"000012020";"120636";"GRUPAMENTO DE APOIO DE LAGOA SANTA";"2";"Tomada de Preços";"67532003519202064";"Objeto: Recuperação do prédio da central telefônica do PAMALS";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"MG";"LAGOA SANTA";"04/12/2020";"";"316206,4700"
"000012020";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"2";"Tomada de Preços";"67107024481201940";"Objeto: Contratação de Serviço de Engenharia para recuperação estrutural dos pilares, vigas e lajes dos Blocos 1027, 1059, 1091 e 1127, de acordo com condições, quantidades e exigências estabelecidas nos Projetos de Engenharia n¿ RJ051.23-12.S001C, RJ051.23-12S002C e documentos técnicos em anexos.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RJ";"RIO DE JANEIRO";"29/12/2020";"";"409258,4800"
"000012020";"130017";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PA";"9999";"Pregão - Registro de Preço";"21003.000210/2020";"Objeto: Pregão Eletrônico - Aquisição de materiais biológicos (meios de cultura, kits, soros , culturas de referência e suplementos) para atendimento prioritariamente ao Unidades Laboratoriais de Microbiologia em Alimentos e Água - MIC e ao Diagnóstico e Identificação Genética e Animal - DIA.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"PA";"BELEM";"28/12/2020";"14/12/2020";"4920,0000"
"000012020";"130022";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/CE";"5";"Pregão";"21014002398202091";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços de manutenção preventiva e corretiva em aparelhos de ar condicionado tipo split e tipo janeleiro, localizados na sede da SFA-CE, e no Escritório localizado no Porto do Mucuripe, com fornecimento de peças, gás, exceto compressor, serpentina, motor e ventilador, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos,";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"CE";"FORTALEZA";"22/12/2020";"18/12/2020";"23283,6000"
"000012020";"130090";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/AM";"6";"Dispensa de Licitação";"21010002725202045";"Objeto: Aquisição de Aparelhos de Ar Condicionados com montagem e instalação dos equipamentos.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"AM";"MANAUS";"17/12/2020";"10/12/2020";"8730,3000"
"000012020";"130127";"SUPERINT.REG.DE DESENV.DA LAV.CACAUEIRA/AM";"5";"Pregão";"21090000019202016";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa no regime de execução por preço unitário de AGENTES DE LIMPEZA";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"AM";"MANAUS";"28/12/2020";"05/11/2020";"141352,8100"
"000012020";"133080";"SUPERINT. REG. DO SUDESTE DO PARA - SR(PA/SE)";"1";"Convite";"54000116189202032";"Objeto: Escolha da proposta mais vantajosa para a contratação de empresa para a reforma das instalações do Prédio de Unidade Avançada de Tucurui, com fornecimento de mão-de-obra, materiais e equipamentos necessários conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"PA";"MARABA";"29/12/2020";"";"213396,1300"
"000012020";"133088";"SUPERINT. REGIONAL DO DF E ENTORNO - SR(DF)";"5";"Pregão";"54000080141202089";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para Prestação de serviços de condução de veículos oficiais do INCRA/SR-28/DFE - veículos de transporte de passageiros e carga geral (ônibus, micro-ônibus, caminhonete, veículos leves e utilitários, caminhão com capacidade de até 24.000 Kg de carga) com disponibilidade para pernoite com recebimento de diária";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"DF";"BRASILIA";"01/12/2020";"16/11/2020";"250473,6000"
"000012020";"135006";"EMBRAPA/CPATU";"5";"Pregão";"001";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica especializada na prestação de serviços de gerenciamento de frota de veículos, tratores, máquinas e implementos agrícolas, por meio de sistema web informatizado e tecnologia de pagamento por cartão magnético, executados em rede de estabelecimentos credenciadas com vistas a atender as necessidades da Embrapa Amazônia Oriental na manutenção preventiva e corretiva de veículos, máquinas pesadas e implementos agrícolas, o que inclui o fornecimento";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PA";"BELEM";"23/12/2020";"22/12/2020";"500050,0000"
"000012020";"135012";"EMBRAPA/CPATSA";"7";"Inexigibilidade de Licitação";"21198002274202003";"Objeto: Contratação de serviços de postagens de correspondências nacionais para a Embrapa Semiárido";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PE";"PETROLINA";"07/12/2020";"";"3000,0000"
"000012020";"135014";"EMBRAPA/CNPMF";"7";"Inexigibilidade de Licitação";"21186.002144/2020";"Objeto: Manutenção corretiva e preventiva do Spectômetro de absorção atômica";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"BA";"CRUZ DAS ALMAS";"18/12/2020";"";"18410,9700"
"000012020";"135029";"EMBRAPA/CNPSO";"7";"Inexigibilidade de Licitação";"21199.002797/2020";"Objeto: Renovação de contrato de suporte 5727687, de manutenc a o de tre s equipamentos do Laborato rio de Bioinforma tica da Embrapa Soja.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PR";"LONDRINA";"09/12/2020";"";"20628,3600"
"000012020";"135045";"CONAB SEDE SUREG AMAZONAS";"5";"Pregão";"21218000058720203";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços de fornecimento de mão de obra para condução de veículos automotores para atender as necessidades da Superintendência Regional da CONAB no Estado do Amazonas - Sureg-AM.";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"AM";"MANAUS";"28/12/2020";"03/12/2020";"96110,9200"
"000012020";"135048";"EMBRAPA/CNPAT";"5";"Pregão";"21153003316202031";"Objeto: Pregão Eletrônico - Contratação do fornecimento de combustíveis para abastecimento dos veículos, máquinas e implementos agrícolas que compõem a frota da sede da Embrapa Agroindústria Tropical e do Campo Experimental de Pacajus - CEP, durante o ano 2021";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"CE";"FORTALEZA";"18/12/2020";"17/12/2020";"83472,0000"
"000012020";"135050";"EMBRAPA/CNPM";"5";"Pregão";"21190.000521/2020";"Objeto: Pregão Eletrônico - Aquisição de Access Point, Controladora Wireless e SSD, novos, de primeiro uso, de acordo com detalhamento constante no Item 07, do Anexo I - Termo de Referência e demais condições estabelecida no Edital. Processo nº 21190.000521/2020-07";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"SP";"CAMPINAS";"01/12/2020";"25/11/2020";"8798,0000"
"000012020";"135097";"EMBRAPA/CAFE";"9999";"Pregão - Registro de Preço";"21163000022202039";"Objeto: Pregão Eletrônico - Registro de Preços visando a eventual aquisição e possível entrega parcelada de MATERIAIS DE LABORATÓRIO para atividades de pesquisa da Embrapa Café.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"DF";"BRASILIA";"16/12/2020";"17/09/2020";"391,0000"
"000012020";"135305";"CONAB SEDE SUREG RIO DE JANEIRO";"5";"Pregão";"21202000180201941";"Objeto: Pregão Eletrônico - Seleção da proposta mais vantajosa para a contratação de prestação de serviços de assistência ao jovem e educação profissional, para recrutar, selecionar, contratar, preparar, capacitar e encaminhar 09 (nove) jovens aprendizes à Companhia Nacional de Abastecimento CONAB, Superintendência Regional do Rio de Janeiro, conforme especificações, quantidades, exigências e condições, estabelecidas no Termo de Referência, Anexo I deste Edital.";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"RJ";"RIO DE JANEIRO";"04/12/2020";"09/11/2020";"276151,6800"
"000012020";"135629";"CONAB SEDE SUREG SERGIPE";"5";"Pregão";"21217000017202034";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em locação de veículos automotivos, serviço não continuado, por demanda (diária de 24h), sem mão de obra exclusiva (sem motorista), para atender as atividades da Superintendência Regional da CONAB no Estado de Sergipe (SUREG/SE, conforme especificações, quantidades,exigências e condições, estabelecidas no Termo de Referência, Anexo I do Edital.";"Divulgado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"SE";"ARACAJU";"21/12/2020";"09/11/2020";"25495,0000"
"000012020";"150248";"HOSPITAL UNIVERSITARIO (HU/UFGD)";"9999";"Pregão - Registro de Preço";"23005000840201946";"Objeto: Pregão Eletrônico - Registro de Preços, pelo prazo de 12 (doze) meses, para aquisição de Emissão Otoacústica, Aparelho de Anestesia e Bomba de Seringa";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26350";"Fundação Universidade Federal da Grande Dou";"MS";"DOURADOS";"16/12/2020";"23/01/2020";"0,00"
"000012020";"151889";"IF BAIANO CAMPUS BOM JESUS DA LAPA";"2";"Tomada de Preços";"23328251098202026";"Objeto: Contratação de execução do Projeto de Prevenção e Combate Contra Incêndio e Controle de Pânico, referente à adequação das instalações do Instituto Federal Baiano  Campus Bom Jesus da Lapa.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"BOM JESUS DA LAPA";"08/12/2020";"";"222774,6900"
"000012020";"152141";"IFB - CAMPUS SAMAMBAIA";"6";"Dispensa de Licitação";"23160001162202080";"Objeto: Contratação de empresa especializada em serviço de manutenção preventiva e calibração dos equipamentos topográficos do IFB Campus Samambaia";"Encerrado";"26000";"Ministério da Educação";"26428";"Instituto Federal de Educação, Ciência e T";"DF";"BRASILIA";"23/12/2020";"";"16911,0000"
"000012020";"152144";"IFB - CAMPUS SAO SEBASTIAO";"6";"Dispensa de Licitação";"23512000617202011";"Objeto: Contratação de empresa especializada e prestadora de serviços de comercialização em âmbito nacional, de serviços postais.";"Publicado";"26000";"Ministério da Educação";"26428";"Instituto Federal de Educação, Ciência e T";"DF";"BRASILIA";"15/12/2020";"";"2376,0000"
"000012020";"152237";"CAMPUS ARRAIAL DO CABO";"5";"Pregão";"23826000282202058";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de equipamentos de TIC, notebook e Roteadores, para entrega no IFRJ Campus Arraial do Cabo/RJ.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26433";"Instituto Federal de Educação, Ciência e T";"RJ";"ARRAIAL DO CABO";"29/12/2020";"29/12/2020";"26937,0000"
"000012020";"152254";"IF CATARINENSE - CAMPUS BLUMENAU";"7";"Inexigibilidade de Licitação";"23473001465202079";"Objeto: Contratação das palestrantes Daniela Tomio e Janaína Poffo Possamai para a realização de formação continuada para os docentes do IFC  Campus Blumenau.";"Encerrado";"26000";"Ministério da Educação";"26422";"Instituto Federal de Educação, Ciência e T";"SC";"BLUMENAU";"22/12/2020";"";"3390,0000"
"000012020";"152370";"DIRETORIA DE EDUC A DISTANCIA E EDUC DIGITAL";"6";"Dispensa de Licitação";"23072241660202052";"Objeto: O objeto da presente Cotação Eletrônica é para para eventual aquisição de Conversor HDMI para SDI .";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"09/12/2020";"03/12/2020";"1153,0900"
"000012020";"152663";"IF CATARINENSE - CAMPUS LUZERNA";"2";"Tomada de Preços";"2347500182202015";"Objeto: Contratação de empresa especializada para execução da obra de pavimentação de via e passeio internos, passarela e rampa de acessibilidade do campus Luzerna";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26422";"Instituto Federal de Educação, Ciência e T";"SC";"LUZERNA";"29/12/2020";"";"1658018,0300"
"000012020";"152801";"INST.FED.DE ALAGOAS/CAMPUS SANTANA DO IPANEMA";"7";"Inexigibilidade de Licitação";"23041040031202074";"Objeto: Aquisição de Kits de Laboratório de Biologia, Física, Matemática e Química para as atividades de ensino, pesquisa e extensão.";"Retificação";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"SANTANA DO IPANEMA";"31/12/2020";"";"112200,0000"
"000012020";"152805";"INST.FED.DE ALAGOAS/CAMPUS ARAPIRACA";"6";"Dispensa de Licitação";"23041034701202013";"Objeto: Aquisição de materiais irrigação para melhorar a eficiência no uso de água nos jardins do IFAL - Campus Arapiraca";"Publicado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"ARAPIRACA";"29/12/2020";"";"19276,7000"
"000012020";"152815";"INST.FED.DE ALAGOAS/CAMPUS MARAGOGI";"6";"Dispensa de Licitação";"23041039412202019";"Objeto: Aquisição de Películas para Proteção Solar";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"MARAGOGI";"16/12/2020";"";"11842,5000"
"000012020";"152815";"INST.FED.DE ALAGOAS/CAMPUS MARAGOGI";"9999";"Pregão - Registro de Preço";"23041024212202053";"Objeto: Pregão Eletrônico - Aquisição de equipamentos para utilização nos laboratórios existentes no campus Maragogi, conforme condições, quantidades e exigências estabelecidas.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"MARAGOGI";"15/12/2020";"04/12/2020";"0,00"
"000012020";"153151";"INSTITUTO DE DOENCAS DO TORAX DA UFRJ";"5";"Pregão";"23079213372202048";"Objeto: Pregão Eletrônico - Aquisição de equipamentos hospitalares para o Laboratório de Fisiopatologia pulmonar e para o Setor de Broncoscopia do Instituto de Doenças do Tórax da UFRJ.";"Publicado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"08/12/2020";"07/12/2020";"238613,5200"
"000012020";"153161";"FORUM DE CIENCIA E CULTURA DA UFRJ";"5";"Pregão";"23079214978202009";"Objeto: Pregão Eletrônico - Aquisição de soluções modulares metálicas pré-fabricadas habitáveis / habitacionais para o Museu Nacional, localizado na Avenida Bartolomeu de Gusmão, n. 873 a 1075  Campus Cavalariça Imperial / UFRJ  São Cristóvão, Rio de Janeiro  RJ, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"26/12/2020";"16/12/2020";"890000,0000"
"000012020";"153262";"IMPRENSA UNIVERSITARIA/UFMG";"7";"Inexigibilidade de Licitação";"23072223826202059";"Objeto: Contratação de serviços de contratação de serviços de manutenção preventiva e corretiva em máquina impressora gráfica offset plana, fabricante/marca Heidelberg, modelo Speedmaster  SM-74-2P, série 621725, número de patrimônio 00109752-1, incluindo fornecimento de peças e componentes, por um período de 12 (doze) meses.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"11/12/2020";"";"134365,0000"
"000012020";"153282";"ESCOLA DE VETERINARIA/UFMG";"7";"Inexigibilidade de Licitação";"23072245218202003";"Objeto: Aquisição de peças e contratação de serviço de manutenção em equipamentos pertencentes ao laboratório de patologia do Departamento de Clínica e Cirurgia Veterinárias.";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"10/12/2020";"";"13696,0500"
"000012020";"153286";"FACULDADE DE FARMACIA/UFMG";"9999";"Pregão - Registro de Preço";"23072227585202017";"Objeto: Pregão Eletrônico - Aquisição de Materiais de Laboratório";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"09/12/2020";"30/11/2020";"110,0000"
"000012020";"154032";"FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE";"2";"Tomada de Preços";"23103205209202067";"Objeto: Contratação de empresa para reforma de espaço para a instalação do restaurante universitário da UFCSPA, com intervenção em uma área estimada de 560m² conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26284";"Fundação Universidade Federal de Ciências ";"RS";"PORTO ALEGRE";"29/12/2020";"";"1221040,3700"
"000012020";"154046";"UNIVERSIDADE FEDERAL DE OURO PRETO";"2";"Tomada de Preços";"23109-67472020-11";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada no ramo da Construção Civil para execução de obras para adequações à acessibilidade e atualização do sistema de prevenção e combate a incêndio e pânico do Instituto de Ciências Exatas e Biológicas (ICEB) da UFOP, em Ouro Preto/MG, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26277";"Universidade Federal de Ouro Preto";"MG";"OURO PRETO";"09/12/2020";"";"1674084,4800"
"000012020";"154046";"UNIVERSIDADE FEDERAL DE OURO PRETO";"3";"Concorrência";"23109/48912020-12";"Objeto: O objeto da presente licitação é a contratação de empresa do ramo da construção civil para execução de obra de conclusão das edificações n¿ 13 e 14 destinadas às Moradias Estudantis no Campus Morro do Cruzeiro da Universidade Federal de Ouro Preto, em Ouro Preto - MG, de acordo com os projetos executivos, planilha orçamentária, Projeto Básico, conforme condições, quantidades e exigências estabelecidas no Edital e seus demais anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26277";"Universidade Federal de Ouro Preto";"MG";"OURO PRETO";"16/12/2020";"";"201876,6000"
"000012020";"154050";"FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE";"3";"Concorrência";"23113005598202040";"Objeto: Contratação de Empresa especializada para a execução, sob o regime de Empreitada por Preço Global, para a realização dos Serviços de Conclusão do Prédio para abrigar o Departamento de Ciências Florestal (DCF) e o Departamento de Engenharia Agronômica (DEA) da Universidade Federal de Sergipe (UFS), localizado no Campus Universitário de São Cristóvão (Cidade Universitária Prof. José Aloísio de Campos), localizado na Avenida Marechal Rondon, s/n, CEP 49100-000.";"Evento de Alteração de Resul";"26000";"Ministério da Educação";"26281";"Fundação Universidade Federal de Sergipe";"SE";"SAO CRISTOVAO";"02/12/2020";"";"4826243,2000"
"000012020";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"3";"Concorrência";"23100010961201918";"Objeto: A presente licitação tem como objeto a contratação de empresa especializada para a execução, sob o regime de empreitada a preços unitários, dos serviços necessários à Conclusão do Bloco V e Reservatório no Campus Bagé da Universidade Federal do Pampa, conforme Projeto Básico  Anexo 15 do edital.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26266";"Fundação Universidade Federal do Pampa";"RS";"BAGE";"09/12/2020";"";"4266317,4100"
"000012020";"154502";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"20";"Concurso";"23005017491202035";"Objeto: Concurso a fim de selecionar Videoclipes e Podcasts, para o Projeto de Extensão UFGD: CIÊNCIA PARA VOCÊ , a serem exibidos e/ou divulgados nas redes sociais da UFGD e demais canais de mídia no período de dezembro de 2020 à janeiro de 2021.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26350";"Fundação Universidade Federal da Grande Dou";"MS";"DOURADOS";"23/12/2020";"";"6500,0000"
"000012020";"154629";"IF GOIANO - CAMPUS CAMPOS BELOS";"9999";"Pregão - Registro de Preço";"23728000461201909";"Objeto: Pregão Eletrônico - Aquisição de Pneus e Lubrificantes.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26407";"Instituto Federal de Educação, Ciência e T";"GO";"CAMPOS BELOS";"14/12/2020";"26/10/2020";"217,9100"
