"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012019";"152800";"INST.FED.DE ALAGOAS/CAMPUS PENEDO";"9999";"Pregão - Registro de Preço";"23041027311201953";"Objeto: Pregão Eletrônico - Aquisição de equipamentos para os laboratórios do Campus Penedo  IFAL.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"PENEDO";"16/10/2019";"27/09/2019";"0,00"
"000012019";"153001";"SUBCOORD.DA UNID.AVANC.J.VERISSIMO";"1";"Convite";"0054252/2019-15";"Objeto: Material hospitalar";"Divulgado";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"PA";"ORIXIMINA";"02/10/2019";"";"129804,9400"
"000012019";"153044";"COORDENACAO DE MATERIAL E PATRIMONIO";"7";"Inexigibilidade de Licitação";"230660560331963";"Objeto: Contratação de assinatura anual da ferramenta de pesquisas e comparação de preços praticados pela administração pública e sites especializados, chamada banco de preços, para estimar valores estimados das licitações da ufba.";"Encerrado";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"31/10/2019";"";"17400,0000"
"000012019";"153073";"CENTRO DE CIENCIAS AGRARIAS DA UFPB";"6";"Dispensa de Licitação";"23074059452201958";"Objeto: Contratação de empresa especializada em prestação de serviços de manutenção preventiva e corretiva de equipamentos para o Hospital Veterinário do Centro de Ciências Agrárias.";"Encerrado";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"AREIA";"11/10/2019";"";"13850,0000"
"000012019";"153151";"INSTITUTO DE DOENCAS DO TORAX DA UFRJ";"9999";"Pregão - Registro de Preço";"23079015240201919";"Objeto: Pregão Eletrônico - Registro de preços para eventual aquisição de Kits reagentes para realização de testes automatizados de cultura e sensibilidade às drogas para o tratamento da tuberculose com cessão de equipamentos em regime de comodato.";"Publicado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"18/10/2019";"17/10/2019";"240000,0000"
"000012019";"153177";"UTFPR - CAMPUS PATO BRANCO";"2";"Tomada de Preços";"23064036194201951";"Objeto: Contratação de empresa para execução de sistema para captação de águas pluviais com cisterna e execução de alambrado na divisa oeste da Área Experimental";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"PR";"PATO BRANCO";"29/10/2019";"";"149269,8200"
"000012019";"153280";"ESCOLA DE ENGENHARIA/UFMG";"5";"Pregão";"23072023000420193";"Objeto: Pregão Eletrônico - Contratação de empresas especializadas em manutenção corretiva e preventiva dos equipamentos dos laboratórios da Escola de Engenharia da UFMG, estando incluso todos os matérias e mão de obra.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"17/10/2019";"09/10/2019";"73917,5500"
"000012019";"153289";"FACULDADE DE MEDICINA/UFMG";"9999";"Pregão - Registro de Preço";"2307202159201959";"Objeto: Pregão Eletrônico - Aquisição de Mobiliários e Equipamentos em Geral";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"25/10/2019";"02/10/2019";"2100,0000"
"000012019";"153291";"INSTITUTO DE CIENCIAS BIOLOGICAS/UFMG";"5";"Pregão";"23072018753201941";"Objeto: Pregão Eletrônico - Aquisição de Materiais de Laboratório.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"07/10/2019";"02/10/2019";"33788,3900"
"000012019";"153818";"SUPERINT. ACADEMICA-SECAO EXPEDIENTE DA UFBA";"7";"Inexigibilidade de Licitação";"056222/2019-36";"Objeto: Inscrição da servidora Lícia Maria dos Santos de Jesus no curso sobre Controle e Registro Acadêmico deInstituições de Ensino Superior, ministrada pela Consae, a ser realizado nos dias 28, 29 e 30 de outubro de 2019, em Recife-PE";"Retificação";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"24/10/2019";"";"3750,0000"
"000012019";"153824";"SERVICO MEDICO UNIV. RUBENS BRASIL DA UFBA";"6";"Dispensa de Licitação";"23066054666201937";"Objeto: Aquisição de Blocos de notificação de receita , tipo B, cor azul.";"Encerrado";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"17/10/2019";"";"799,8000"
"000012019";"153849";"FACULDADE DE COMUNICACAO";"6";"Dispensa de Licitação";"23066.055253/2019";"Objeto: Serviço especializado";"Retificação";"26000";"Ministério da Educação";"26232";"Universidade Federal da Bahia";"BA";"SALVADOR";"21/10/2019";"";"1300,0000"
"000012019";"154019";"CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT";"6";"Dispensa de Licitação";"23106130223201936";"Objeto: Pesquisa científica e tecnológica, desenvolvimento de tecnologia ou inovação tecnológica";"Encerrado";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"DF";"BRASILIA";"18/10/2019";"";"0,1000"
"000012019";"154080";"UNIVERSIDADE FEDERAL DE RORAIMA";"2";"Tomada de Preços";"23129007311201977";"Objeto: Contratação de empresa especializada na execução de obra de engenharia para a reforma do Núcleo de Estudos Comparados da Amazônia e do Caribe  NECAR/NUHSA da UFRR.";"Evento de Alteração de Resul";"26000";"Ministério da Educação";"26250";"Universidade Federal de Roraima";"RR";"BOA VISTA";"30/10/2019";"";"271224,7000"
"000012019";"154672";"INST. FED. DO PARANA/CAMPUS CAMPO LARGO";"7";"Inexigibilidade de Licitação";"23410.000001/2015";"Objeto: Para atender as despesas com água e esgoto no Instituto Federal do Paraná, Campus Campo Largo, no ano de 2019.";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"CAMPO LARGO";"21/10/2019";"";"2500,0000"
"000012019";"154679";"INSTIT FED. DE SERGIPE/CAMPUS TOBIAS BARRETO";"9999";"Pregão - Registro de Preço";"23707000239201865";"Objeto: Pregão Eletrônico - Aquisição de material permanente e de consumo para Copa/Cozinha do Instituto Federal de Sergipe - Campus Tobias Barreto, demais Campi e Reitoria.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26423";"Instituto Federal de Educação, Ciência e T";"SE";"TOBIAS BARRETO";"21/10/2019";"16/07/2019";"0,00"
"000012019";"154681";"INSTITUTO FED. DE SERGIPE - CAMPUS PROPRIA";"9999";"Pregão - Registro de Preço";"23706000164201911";"Objeto: Pregão Eletrônico - Registro de preço para aquisição de carimbos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26423";"Instituto Federal de Educação, Ciência e T";"SE";"PROPRIA";"07/10/2019";"30/09/2019";"2483,4400"
"000012019";"154699";"INST. FED. DO PARANA/CAMPUS LONDRINA";"9999";"Pregão - Registro de Preço";"23411009574201925";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica para a prestação de serviços contínuos de limpeza, conservação, higienização e copeiragem, mediante dedicação exclusiva de mão de obra, com fornecimento de materiais, uniformes e equipamentos com vistas a atender às necessidades do Instituto Federal do Paraná - Campus Londrina";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"LONDRINA";"25/10/2019";"30/09/2019";"197772,1200"
"000012019";"154705";"INST. FED. PIAUI/CAMPUS PEDRO II";"9999";"Pregão - Registro de Preço";"23185000409201929";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de insumos a serem utilizados nas aulas práticas do Curso Técnico em Eventos e Cozinha do IFPI/Campus Pedro II.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"PEDRO II";"17/10/2019";"16/10/2019";"54,2000"
"000012019";"154855";"IFMA/CAMPUS PEDREIRAS";"5";"Pregão";"23249079143201955";"Objeto: Pregão Eletrônico - Aquisição de acervo bibliográfico para o IFMA Campus Pedreiras. Para estruturar o Campus na implantação do curso de licenciatura em Física";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"PEDREIRAS";"16/10/2019";"15/10/2019";"69905,5700"
"000012019";"154856";"IFMA/CAMPUS VIANA";"9999";"Pregão - Registro de Preço";"23249019246201885";"Objeto: Pregão Eletrônico - Contratação de empresa especializada no fornecimento de Switchs, Roteadores e outros equipamentos de redes e telefonia. para atender a demanda do IFMA Campus Viana e participantes conforme condições e especificações contidas no Termo de Referência.";"Evento de Alteração Publicad";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"VIANA";"10/10/2019";"01/10/2019";"53170,0000"
"000012019";"155018";"HOSPITAL UNIVERSITARIO GETULIO VARGAS";"7";"Inexigibilidade de Licitação";"23531010617201959";"Objeto: Em cumprimento ao OFICIO Nº 145/2019 OBJETO: Solicitação de contratação de 01 (uma) turmas de Company no curso Compliance com a LGPD (LEI GERAL DE PROTEÇÃO DE DADOS PESSOAIS), a ser executado por CNPJ 32.632.083/0001-28 RAZÃO SOCIAL: Estratégia Treinamentos - Compliance com a LGPD  Lei Geral de Proteção de Dados Pessoais, a se realizar até dezembro de 2019, nas dependências do Hospital Universitário Getúlio Vargas / HUGV, na cidade de Manaus, com carga horaria de 16 hr.";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"AM";"MANAUS";"31/10/2019";"";"19423,2000"
"000012019";"155207";"INST. FED. PIAUI/CAMPUS CAMPO MAIOR";"9999";"Pregão - Registro de Preço";"23188000178201923";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de material de limpeza, papelaria, descartáveis e outros, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"CAMPO MAIOR";"17/10/2019";"18/07/2019";"171890,0000"
"000012019";"155217";"IFPE - CAMPUS PAULISTA";"7";"Inexigibilidade de Licitação";"23737020195201913";"Objeto: Participação da servidora Jessica Sabrina de Oliveira Menezes - SIAPE 1806932 - no evento intitulado IV SEMINÁRIO INTERNACIONAL DESFAZENDO GÊNERO.";"Encerrado";"26000";"Ministério da Educação";"26418";"Instituto Federal de Educação, Ciência e T";"PE";"PAULISTA";"31/10/2019";"";"390,0000"
"000012019";"155230";"INST.FED.MINAS GERAIS/CAMPUS OURO BRANCO";"9999";"Pregão - Registro de Preço";"23712000069201921";"Objeto: Pregão Eletrônico - Aquisição por meio de registro de preço de Aparelhos, Equipamentos e Utensílios Médico, odontológico, Laboratorial e Hospitalar para os diversos campi do IFMG";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"OURO BRANCO";"18/10/2019";"21/08/2019";"5250,0000"
"000012019";"155341";"IFPE - CAMPUS ABREU E LIMA";"7";"Inexigibilidade de Licitação";"23734017790201918";"Objeto: Contratação dos serviços de postagens: Encomenda PAC  41068, Encomenda SEDEX  40096, Carta Comercial, Carta Comercial Registrada e Caixa Postal.";"Encerrado";"26000";"Ministério da Educação";"26418";"Instituto Federal de Educação, Ciência e T";"PE";"ABREU E LIMA";"10/10/2019";"";"12000,0000"
"000012019";"155635";"COLEGIO PEDRO II - CAMPUS ENGENHO NOVO I";"9999";"Pregão - Registro de Preço";"23782000157201907";"Objeto: Pregão Eletrônico - Aquisição de materiais pedagógicos.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"11/10/2019";"30/09/2019";"133,4500"
"000012019";"155636";"COLEGIO PEDRO II - CAMPUS ENGENHO NOVO II";"9999";"Pregão - Registro de Preço";"23783000178201912";"Objeto: Pregão Eletrônico - Contratação de empresa(s) especializada(s) na prestação de serviços de transportes em geral, de materiais, servidores ou alunos do Colégio Pedro II, abrangendo ônibus, vans, carros de passeio, ambulâncias tipo UTI, caminhões e diárias de motoristas e carregadores, por demanda, conforme condições, quantidades, exigências e estimativas, inclusive as encaminhadas pelos órgãos e entidades participantes (quando for o caso).";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"04/10/2019";"23/09/2019";"28320,0000"
"000012019";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"7";"Inexigibilidade de Licitação";"23763001058201962";"Objeto: Contratação de empresa de prestação de serviços especializados em saúde para ministrar capacitação in company no tema ' ACREDITAÇÃO E GESTÃO DA QUALIDADE EM SAÚDE para cerca de 200 empregados do HU-UFSCar que exercem suas atividades concernentes ao tema para atendimento das necessidades do HU-UFSCar.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"SP";"SAO CARLOS";"24/10/2019";"";"47500,0000"
"000012019";"155901";"HOSPITAL ESCOLA DA UFPEL";"6";"Dispensa de Licitação";"23762009290201959";"Objeto: Contratação de empresa especializada para inspeções de segurança em vasos de pressão e adequação de equipamentos à Norma Regulamentadora Nº 13-Caldeiras, Vasos de Pressão e Tubulações";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RS";"PELOTAS";"02/10/2019";"";"3300,0000"
"000012019";"155906";"MATERNIDADE CLIMERIO DE OLIVEIRA";"6";"Dispensa de Licitação";"23066.051359/2019";"Objeto: Contratação de empresa especializada em de transporte de equipamentos com seguro, sendo estes um esterilizador a peroxido 105L V02 duas portas (autoclave) da marca Baumer, um ventilador pulmonar de alta frequência da marca Drager e seus componentes e acessórios, todos pertencentes à Maternidade Climério de Oliveira.";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"BA";"SALVADOR";"11/10/2019";"";"4208,0000"
"000012019";"155906";"MATERNIDADE CLIMERIO DE OLIVEIRA";"7";"Inexigibilidade de Licitação";"23535.010261/2019";"Objeto: Contratação de empresa especializada em elaboração de PTCs e estruturação de NATS, na modalidade presencial para colaboradores do NATS e da Gerência de Ensino e Pesquisa da MCO.";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"BA";"SALVADOR";"09/10/2019";"";"4200,0000"
"000012019";"155909";"COMPLEXO HOSP UNIVERSIT DA UFPA (HUBFS/HUJBB)";"6";"Dispensa de Licitação";"91385/2019";"Objeto: Contratação em caráter emergencial de empresa especializada nos serviços de apoio hospitalar do Complexo Hospitalar Universitário UFPA/EBSERH.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"PA";"BELEM";"09/10/2019";"";"3124719,5400"
"000012019";"155911";"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE";"6";"Dispensa de Licitação";"23819.010976/2019";"Objeto: Contratação de empresa para o fornecimento do curso in company Completo em Licitações e Contratos nas Estatais conforme a Lei N¿ 13.303 de 2016, para 15 colaboradores do HUGG/UNIRIO.";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RJ";"RIO DE JANEIRO";"18/10/2019";"";"15000,0000"
"000012019";"155914";"HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO";"7";"Inexigibilidade de Licitação";"23769013905/19-81";"Objeto: Fornecimento de água e coleta de esgoto para o HUAC no exercício financeiro de 2019, compreendendo o período de setembro a dezembro de 2019.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"PB";"CAMPINA GRANDE";"08/10/2019";"";"240000,0000"
"000012019";"156059";"INSTITUTO FEDERAL DA BAHIA-BRUMADO";"6";"Dispensa de Licitação";"23278.009921/2019";"Objeto: Manutenção (teste hidrostático e pintura) e recarga de 22 extintores de incêndio, sendo:  -Tipo CO2 6 kg, 12 unidades;  -Tipo BC 12 kg. 01 unidade;  -Tipo BC 06 kg. 02 unidades;  -Tipo AP 10L. 07 unidades;";"Encerrado";"26000";"Ministério da Educação";"26427";"Instituto Federal de Educação, Ciência e T";"BA";"BRUMADO";"04/10/2019";"";"1700,0000"
"000012019";"156102";"INST.FED.DO PARA/CAMPUS CAMETA";"6";"Dispensa de Licitação";"23051029507201963";"Objeto: Aquisição de lanches prontos da agricultura familiar para o atendimento ao Programa Nacional de Alimentação Escolar (PNAE) e destina-se ao preparo das refeições oferecidas aos alunos matriculados no Instituto Federal de Educação, Ciência e Tecnologia do Pará - Campus Cametá.";"Encerrado";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"CAMETA";"29/10/2019";"";"1494,9400"
"000012019";"156403";"FUFSCAR - SIN";"5";"Pregão";"23112101686201910";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços continuados de apoio administrativo, com fornecimento de mão-de-obra e Uniforme, com dedicação exclusiva, para execução das atividades da categoria profissional de ASSISTENTE DE ESCRITÓRIO, na Secretaria de Informática (SIn) da Universidade Federal de São Carlos - Campus São Carlos.";"Publicado";"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlo";"SP";"SAO CARLOS";"15/10/2019";"04/10/2019";"59648,7600"
"000012019";"158132";"INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL";"1";"Convite";"23347013437201914";"Objeto: A contratação de empresa para a elaboração de parte dos projetos executivos para obra de construção do campus definitivo Naviraí, tem a finalidade de complementar os projetos necessários para compor o Projeto Executivo visando à licitação dessas obras.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26415";"Instituto Federal de Educação, Ciência e T";"MS";"CAMPO GRANDE";"10/10/2019";"";"46488,1300"
